City,Pending,Rejected,Verified,address,admissions_email,admissions_page,business_name,category,city,completeness_score,confidence_score,contact_page,country,coverImage,coverimage,createdAt,created_at,created_by_agent,data_last_verified_date,data_quality,dedupe_key,description,descriptionAr,descriptionKu,descriptionar,descriptionku,distance,email,external_id,external_source_id,facebook,fsq_id,governorate,governorate_seed,id,imageUrl,imageurl,instagram,institution_id,institution_name,institution_type,isFeatured,isPremium,isVerified,is_active,is_suspicious,last_seen_at,lat,latitude,linkedin,lng,longitude,main_email,main_phone,maps_url,name,nameAr,nameKu,name_en,namear,nameku,needs_review,normalized_address,normalized_facebook,normalized_instagram,normalized_name,normalized_phone,normalized_website,notes,official_source_1,official_source_2,official_source_3,official_website,openHours,openhours,original_phone,phone,phone_status,priceRange,pricerange,public_private,rating,raw_data,registrar_email,registrar_page,reviewCount,scraped_at,search_tags,source,source_confidence,source_file,source_name,status,subcategory,tags,telegram,type,updated_at,verification_status,verified,website,whatsapp,whatsapp_public_link,x_twitter,youtube,﻿name
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1859423,,,44.0472843,,,,صيدلية هيدوانة,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1876638,,,44.0477956,,,,گرین لیف,,,green leaf,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1817111,,,44.0595735,,,,دەرمانخانەی سۆما,,,Soma pharmacy,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1812072,,,44.0594265,,,,حنان,,,Hanan,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"333-61, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1812983,,,44.0540563,,,,نۆرینگەی هونەر,,,norengay hunar,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی ئایشە گوڵ, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.181748,,,44.054846,,,,نۆرینگەی خوناو,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,جووت سایدی منارە,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1831052,,,44.0599697,,,,دەرمانخانەی دوو گوڵ,,,Dw Gull pharmacy,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"332-103, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.189536,,,44.0535061,,,,دەرمانخانەی شڤان,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1863078,,,44.0607203,,,,دەرمانخانەی وەیناز,,,Waynaz pharmacy,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1868722,,,44.0608357,,,,دەرمانخانەی فرۆی کوردستان,,,froy kurdistan,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1913082,,,44.0617361,,,,دەرمانخانەی ڕۆزتۆف,,,rostof,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1715907,,,44.0706418,,,,نۆرینگەی پزیشکیی,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1758965,,,44.0791282,,,,دەرمانخانەی گەشە,,,Lap Gasha,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1754382,,,44.0790889,,,,عيادة گەشە الطبية,,,Gasha Medical Clinic,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1770597,,,44.0749793,,,,دەرمانخانە,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,شەقامی گوندی حصارۆک,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1856368,,,44.0723524,,,,مركز صحي حصارۆك,,,Hasarok Health Center,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1912322,,,44.0689435,,,,دەرمانخانەی بەستەر,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1845524,,,44.0809245,,,,صیدلیە نیشان,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1554607,,,44.0991562,,,,صیدلیە چەلەنگ,,,h.akoy,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,بازاڕی چوار هەزاری,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1575205,,,44.1033764,,,,blbas,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"22, شەقامی سەرەکی بنەسلاوە بەرامبەر شوقەکان",,,,Healthcare,هەولێر,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1552903,,,44.0998804,,,,عيادةی دكتورة فدوة,,,Dr.fdwa,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,شەقامی بنەسراوە,,,,Healthcare,هەولێر,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1553845,,,44.099432,,,,Dr. Basoz Babani Dental Clinic,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1900536,,,44.1188297,,,,دەرمانخانەی سەروەران,,,Sarwaran Pharmacy,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی هۆلی زەرد, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.197428,,,44.0405645,,,,نەخۆشخانەی نەدوەی خێرخوازی,,,Nadwa Charity Hospital,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی هۆلی زەرد, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1974717,,,44.0406149,,,,دەرمانخانەی نەدوەی خێرخوازی,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.194527,,,44.0446344,,,,مستشفى ژين الاهلي,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1943717,,,44.0526174,,,,نەخۆشخانەی ڕەسولی تایبەت,,,Rasul Private Hospital,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی عوسمان مام یەحیا, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1985235,,,44.0505711,,,,دەرمانخانەی ناو گوڵان,,,naw gullan,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی ساکینە سلێمان, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.192982,,,44.0489707,,,,دەرمانخانەی شەونم,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی برایەتی, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2049873,,,44.0419993,,,,نۆرینگەی پزیشکی د. وەلید هیشام,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2032521,,,44.0448301,,,,دەرمانخانەی نەوادار,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"327-60, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2002834,,,44.0454072,,,,دەرمانخانەی بەشدار,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"327-32, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2021804,,,44.0510848,,,,دەرمانخانەی وتار,,,wtar pharmacy,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی عوسمان مام یەحیا, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2001911,,,44.0509406,,,,دەرمانخانەی ژین,,,zhin,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"327-60, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1999581,,,44.046812,,,,نۆرینگەی پزیشکی شیما,,,noringay shima,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1931208,,,44.060418,,,,بنکەی تەندرووستی سەروەران,,,Sarwaran Health Center,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1936882,,,44.0612624,,,,دەرمانخانەی ڕەوەند,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1993291,,,44.0559469,,,,دەرمانخانەی تا,,,noringay ta,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2020812,,,44.0621223,,,,دەرمانخانەی هاژەی فورات,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2017104,,,44.0616529,,,,نۆرینگەی پزیشکی نەوزاد,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"328-, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.202645,,,44.061603,,,,نۆرینگەی پزیشکی موسلیح,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2023209,,,44.0745423,,,,بنکەی تەندرووستی بێتواتە,,,betwata new health center,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی کۆیە, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1993119,,,44.0809605,,,,نةخوشخانةي CMC,,,CMC Private Hospital,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی کۆیە, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1994053,,,44.0811868,,,,د. كاويس عمر زه نگه نه(پسپوری نه خوشی مندالان),,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2109103,,,44.0693494,,,,صيديلیة باغی سەروەران,,,baghi sarwaran,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2148559,,,44.073935,,,,بنکەی تەندروستی ھەولێری نوێ,,,Hawleri nwė Medical Centre,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2221224,,,44.047529,,,,مركز صحي كاوة,,,Health center kawa,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2202471,,,44.0599685,,,,ناوەندەی ئاوات بۆ چارەسەری تیشکیی,,,Awat Radiation Oncology Center,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی پیرمام, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2352621,,,44.0613816,,,,Sun life International Hospital,,,Sun life International Hospital,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,شارۆچکەی ناوەندیی هەولێر,,,,Healthcare,هەولێر,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1978813,,,44.1186114,,,,کۆمەڵگای پزیشکیی ئازیار,,,Azar medical center,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,هەولێر,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2497107,,,44.0852561,,,,دەرمانخانەی گەش بوونەوە,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,,,,,Healthcare,Erbil,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2463098,,,44.0823017,,,,صیدلیە,,,h.akoy,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی پێشەوا قازی, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1577358,,,43.9823553,,,,نەخۆشخانەی نێودەوڵەتی ھەولێر,,,Erbil International Hospital,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"50, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1867921,,,43.9668301,,,,King Smile By Yousifka,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی کەرکووک, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1516687,,,44.0193344,,,,بنکەی تەندرووستی زانکۆ,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,https://www.anjamakam.com/,,,,,
,,,,"شەقامی نەمامگە, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1527175,,,44.039765,,,,نەخۆشخانەی تایبەتی زانکۆ,,,Zanko Private hospital,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی نەمامگە, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1570496,,,44.0370932,,,,NELA pharmacy,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی نەمامگە, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1565186,,,44.0375451,,,,کۆمەڵگای پزیشکی میهرەبانی,,,MIHRABANI Clinic,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1591746,,,44.0291574,,,,نەخۆشخانەی هەوار,,,Howar Private Hospital,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"ئەلبان, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1708855,,,43.9928329,,,,Tablet Pharmacy,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی ڕووناکی, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.171113,,,44.0222619,,,,بنکەی تەندرووستی لەیلا قاسم,,,Layla Qasim Health Center,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی مەلا ئەفەندی, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1785513,,,44.0282604,,,,Dr.Nihad Beauty Clinic,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی کوردستان, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1828993,,,44.0265624,,,,نەخۆشخانەی پار,,,PAR hospital,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1951294,,,44.0040288,,,,کۆمەڵگای سۆرانی پزیشکی,,,Soran Polyclinic,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"220-14, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2185145,,,44.0069442,,,,Best Med Tower,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,"شەقامی نافع یونس, قضاء أربيل",,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1994004,,,44.0363258,,,,barium pharmacy صيدية باريوم,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.2307073,,,43.9881932,,,,Ankawa Specialized Lab,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.227271,,,44.0125213,,,,نەخۆشخانەی نەورۆز,,,,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
,,,,قضاء أربيل,,,,Healthcare,أربيل,,,,,,,,,,,partial,,,,,,,,,,,,,Erbil,,,,,,,,,,,,,True,,,36.1546582,,,44.0476697,,,,نەخۆشخانەی چاو,,,Eye Hospital,,,,,,,,,,,,,,,,,,,empty,,,,,,,,,,,osm,,iraq_businesses_local_2026-04-02.csv,,,healthcare,,,,,,false,,,,,,
