address,admissions_email,admissions_page,category,city,completeness_score,contact_page,country,coverImage,created_at,data_last_verified_date,data_quality,dedupe_key,description,descriptionAr,descriptionKu,detected_language,directions_link,distance,district,email,external_id,facebook,foursquare_category,fsq_id,governorate,governorate_seed,id,imageUrl,instagram,institution_id,institution_name,institution_type,isFeatured,isPremium,isVerified,is_active,is_published,is_suspicious,last_seen_at,lat,latitude,linkedin,lng,longitude,main_email,main_phone,maps_link,maps_url,name,nameAr,nameKu,name_ar,name_en,name_ku,needs_review,normalized_address,normalized_facebook,normalized_instagram,normalized_name,normalized_phone,normalized_website,notes,official_source_1,official_source_2,official_source_3,official_website,openHours,original_name,original_phone,phone,phone_status,priceRange,public_private,rating,raw_data,registrar_email,registrar_page,reviewCount,scraped_at,search_tags,source,source_confidence,source_file,status,subcategory,tags,telegram,translated_name,type,updated_at,user_category,verification_status,verified,website,whatsapp,whatsapp_public_link,x_twitter,youtube,﻿name
"Kirkuk, Iraq",,,Essential Services,Kirkuk,,,Iraq,,2026-03-31 19:11:35.20643+00,,osm,,,,,,,,,,,,Essential Services,osm_12269551104,Kirkuk,,617,,,,,,,,,,true,False,,,35.417123,,,44.3615256,,,"https://www.google.com/maps/search/?api=1&query=35.417123,44.3615256",,Mal xala farman,,,,,,,,,,,781164698,,,,,,,,,+964 78 116 4698,+964 78 116 4698,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,essential_services,,Essential Services,,true,,,,,,
"Kirkuk, Iraq",,,Transport & Mobility,Kirkuk,,,Iraq,,2026-03-31 19:11:38.104058+00,,osm,,,,,,,,,,,,Transport & Mobility,osm_7581260041,Kirkuk,,618,,,,,,,,,,true,False,,,35.4808599,,,44.4305737,,,"https://www.google.com/maps/search/?api=1&query=35.4808599,44.4305737",,تەکسی,,,,,,,,,,,751442161,,,,,,,,,+964 75 144 2161,+964 75 144 2161,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,transport_mobility,,Transport & Mobility,,true,,,,,,
"Baghdad, Iraq",,,Entertainment & Events,Baghdad,,,Iraq,,2026-03-31 19:12:05.37904+00,,osm,,,,,,,,,,,,Entertainment & Events,osm_7978736912,Baghdad,,622,,,,,,,,,,true,False,,,33.3115843,,,44.3644434,,,"https://www.google.com/maps/search/?api=1&query=33.3115843,44.3644434",,Iraqi Cinema,,,,,,,,,,,766966493,,,,,,,,,+964 76 696 6493,+964 76 696 6493,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,entertainment_events,,Entertainment & Events,,true,,,,,,
"Baghdad, Iraq",,,Entertainment & Events,Baghdad,,,Iraq,,2026-03-31 19:12:06.687448+00,,osm,,,,,,,,,,,,Entertainment & Events,osm_12027827969,Baghdad,,623,,,,,,,,,,true,False,,,33.3088803,,,44.3831571,,,"https://www.google.com/maps/search/?api=1&query=33.3088803,44.3831571",,Iraqi Cinema,,,,,,,,,,,723516909,,,,,,,,,+964 72 351 6909,+964 72 351 6909,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,entertainment_events,,Entertainment & Events,,true,,,,,,
"Baghdad, Iraq",,,Essential Services,Baghdad,,,Iraq,,2026-03-31 19:12:18.736193+00,,osm,,,,,,,,,,,,Essential Services,osm_3719684590,Baghdad,,629,,,,,,,,,,true,False,,,33.2511041,,,44.358035,,,"https://www.google.com/maps/search/?api=1&query=33.2511041,44.358035",,Al Rafedain- Al Saydiya,,,,,,,,,,,746102828,,,,,,,,,+964 74 610 2828,+964 74 610 2828,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,essential_services,,Essential Services,,true,,,,,,
"Baghdad, Iraq",,,Essential Services,Baghdad,,,Iraq,,2026-03-31 19:12:19.481594+00,,osm,,,,,,,,,,,,Essential Services,osm_4326192233,Baghdad,,631,,,,,,,,,,true,False,,,33.2559304,,,44.3797314,,,"https://www.google.com/maps/search/?api=1&query=33.2559304,44.3797314",,مصرف الرافدين,,,,,,,,,,,731133138,,,,,,,,,+964 73 113 3138,+964 73 113 3138,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,essential_services,,Essential Services,,true,,,,,,
"Baghdad, Iraq",,,Essential Services,Baghdad,,,Iraq,,2026-03-31 19:12:20.237484+00,,osm,,,,,,,,,,,,Essential Services,osm_6400918187,Baghdad,,632,,,,,,,,,,true,False,,,33.254161,,,44.3861406,,,"https://www.google.com/maps/search/?api=1&query=33.254161,44.3861406",,مصرف الرشيد (فرع الدورة) (m&h),,,,,,,,,,,781618572,,,,,,,,,+964 78 161 8572,+964 78 161 8572,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,essential_services,,Essential Services,,true,,,,,,
"Baghdad, Iraq",,,Essential Services,Baghdad,,,Iraq,,2026-03-31 19:12:21.020264+00,,osm,,,,,,,,,,,,Essential Services,osm_7676293285,Baghdad,,633,,,,,,,,,,true,False,,,33.3004172,,,44.2892272,,,"https://www.google.com/maps/search/?api=1&query=33.3004172,44.2892272",,سما العبيدي للتصريف,,,,,,,,,,,793416177,,,,,,,,,+964 79 341 6177,+964 79 341 6177,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,essential_services,,Essential Services,,true,,,,,,
"Baghdad, Iraq",,,Essential Services,Baghdad,,,Iraq,,2026-03-31 19:12:21.774054+00,,osm,,,,,,,,,,,,Essential Services,osm_8088167117,Baghdad,,634,,,,,,,,,,true,False,,,33.2984569,,,44.2983311,,,"https://www.google.com/maps/search/?api=1&query=33.2984569,44.2983311",,مصرف الرافدين فرع الرفاعي,,,,,,,,,,,709644878,,,,,,,,,+964 70 964 4878,+964 70 964 4878,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,essential_services,,Essential Services,,true,,,,,,
"Basra, Iraq",,,Business Services,Basra,,,Iraq,,2026-03-31 19:13:34.411625+00,,osm,,,,,,,,,,,,Business Services,osm_11951776450,Basra,,650,,,,,,,,,,true,False,,,30.4479797,,,47.7906148,,,"https://www.google.com/maps/search/?api=1&query=30.4479797,47.7906148",,مكتب،الماس،الاستثمار،العقاري,,,,,,,,,,,776141422,,,,,,,,,+964 77 614 1422,+964 77 614 1422,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Basra, Iraq",,,Business Services,Basra,,,Iraq,,2026-03-31 19:13:35.170859+00,,osm,,,,,,,,,,,,Business Services,osm_12766682441,Basra,,651,,,,,,,,,,true,False,,,30.4533307,,,47.7816587,,,"https://www.google.com/maps/search/?api=1&query=30.4533307,47.7816587",,مكتب عقارات الجنوب,,,,,,,,,,,742656766,,,,,,,,,+964 74 265 6766,+964 74 265 6766,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Basra, Iraq",,,Business Services,Basra,,,Iraq,,2026-03-31 19:13:35.941425+00,,osm,,,,,,,,,,,,Business Services,osm_11951776455,Basra,,652,,,,,,,,,,true,False,,,30.4614118,,,47.7805073,,,"https://www.google.com/maps/search/?api=1&query=30.4614118,47.7805073",,الشركة العامة للمواد الأنشائية,,,,,,,,,,,799409376,,,,,,,,,+964 79 940 9376,+964 79 940 9376,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Basra, Iraq",,,Business Services,Basra,,,Iraq,,2026-03-31 19:13:36.699225+00,,osm,,,,,,,,,,,,Business Services,osm_11951776451,Basra,,653,,,,,,,,,,true,False,,,30.4587359,,,47.7856863,,,"https://www.google.com/maps/search/?api=1&query=30.4587359,47.7856863",,مكتب عقارات ابو حسين,,,,,,,,,,,742852398,,,,,,,,,+964 74 285 2398,+964 74 285 2398,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Anbar, Iraq",,,Restaurants & Dining,Anbar,,,Iraq,,2026-03-31 19:15:01.514815+00,,osm,,,,,,,,,,,,Restaurants & Dining,osm_4639245089,Al Anbar,,673,,,,,,,,,,true,False,,,33.4151552,,,43.2271885,,,"https://www.google.com/maps/search/?api=1&query=33.4151552,43.2271885",,مطعم 🍴 حجي محمد,,,,,,,,,,,703224533,,,,,,,,,+964 70 322 4533,+964 70 322 4533,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,restaurants_dining,,Restaurants & Dining,,true,,,,,,
"Anbar, Iraq",,,Restaurants & Dining,Anbar,,,Iraq,,2026-03-31 19:15:02.283228+00,,osm,,,,,,,,,,,,Restaurants & Dining,osm_7905521886,Al Anbar,,674,,,,,,,,,,true,False,,,33.4191427,,,43.2441341,,,"https://www.google.com/maps/search/?api=1&query=33.4191427,43.2441341",,مطعم هيوا الكردي,,,,,,,,,,,748356915,,,,,,,,,+964 74 835 6915,+964 74 835 6915,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,restaurants_dining,,Restaurants & Dining,,true,,,,,,
"Anbar, Iraq",,,Restaurants & Dining,Anbar,,,Iraq,,2026-03-31 19:15:03.141667+00,,osm,,,,,,,,,,,,Restaurants & Dining,osm_4639201891,Al Anbar,,675,,,,,,,,,,true,False,,,33.4215058,,,43.2495817,,,"https://www.google.com/maps/search/?api=1&query=33.4215058,43.2495817",,مطعم 🍴 السدير,,,,,,,,,,,751782306,,,,,,,,,+964 75 178 2306,+964 75 178 2306,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,restaurants_dining,,Restaurants & Dining,,true,,,,,,
"Anbar, Iraq",,,Cafés & Coffee,Anbar,,,Iraq,,2026-03-31 19:15:07.336563+00,,osm,,,,,,,,,,,,Cafés & Coffee,osm_6472063189,Al Anbar,,676,,,,,,,,,,true,False,,,33.4187882,,,43.2715476,,,"https://www.google.com/maps/search/?api=1&query=33.4187882,43.2715476",,كوفي الفهد,,,,,,,,,,,792402716,,,,,,,,,+964 79 240 2716,+964 79 240 2716,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,cafes_coffee,,Cafés & Coffee,,true,,,,,,
"Anbar, Iraq",,,Cafés & Coffee,Anbar,,,Iraq,,2026-03-31 19:15:08.191117+00,,osm,,,,,,,,,,,,Cafés & Coffee,osm_8948385617,Al Anbar,,677,,,,,,,,,,true,False,,,33.4303461,,,43.2686646,,,"https://www.google.com/maps/search/?api=1&query=33.4303461,43.2686646",,بابلو للمناسبات قاعه وكافيه,,,,,,,,,,,756674424,,,,,,,,,+964 75 667 4424,+964 75 667 4424,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,cafes_coffee,,Cafés & Coffee,,true,,,,,,
"Anbar, Iraq",,,Cafés & Coffee,Anbar,,,Iraq,,2026-03-31 19:15:09.034589+00,,osm,,,,,,,,,,,,Cafés & Coffee,osm_5709383121,Al Anbar,,678,,,,,,,,,,true,False,,,33.4443056,,,43.3233548,,,"https://www.google.com/maps/search/?api=1&query=33.4443056,43.3233548",,كوفي الريان,,,,,,,,,,,782179981,,,,,,,,,+964 78 217 9981,+964 78 217 9981,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,cafes_coffee,,Cafés & Coffee,,true,,,,,,
"Anbar, Iraq",,,Shopping & Retail,Anbar,,,Iraq,,2026-03-31 19:15:14.179757+00,,osm,,,,,,,,,,,,Shopping & Retail,osm_11554478911,Al Anbar,,679,,,,,,,,,,true,False,,,33.4109814,,,43.2807198,,,"https://www.google.com/maps/search/?api=1&query=33.4109814,43.2807198",,النخيل مول,,,,,,,,,,,703599850,,,,,,,,,+964 70 359 9850,+964 70 359 9850,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,shopping_retail,,Shopping & Retail,,true,,,,,,
"Anbar, Iraq",,,Shopping & Retail,Anbar,,,Iraq,,2026-03-31 19:15:14.995624+00,,osm,,,,,,,,,,,,Shopping & Retail,osm_11576147045,Al Anbar,,680,,,,,,,,,,true,False,,,33.4255999,,,43.2378262,,,"https://www.google.com/maps/search/?api=1&query=33.4255999,43.2378262",,مول الفاروق,,,,,,,,,,,724298760,,,,,,,,,+964 72 429 8760,+964 72 429 8760,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,shopping_retail,,Shopping & Retail,,true,,,,,,
"Anbar, Iraq",,,Hotels & Stays,Anbar,,,Iraq,,2026-03-31 19:15:17.3281+00,,osm,,,,,,,,,,,,Hotels & Stays,osm_7068236287,Al Anbar,,681,,,,,,,,,,true,False,,,33.4134106,,,43.2830955,,,"https://www.google.com/maps/search/?api=1&query=33.4134106,43.2830955",,فندق روز بلازا السياحي,,,,,,,,,,,709101183,,,,,,,,,+964 70 910 1183,+964 70 910 1183,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,hotels_stays,,Hotels & Stays,,true,,,,,,
"Anbar, Iraq",,,Hotels & Stays,Anbar,,,Iraq,,2026-03-31 19:15:18.157011+00,,osm,,,,,,,,,,,,Hotels & Stays,osm_6879094887,Al Anbar,,682,,,,,,,,,,true,False,,,33.4396983,,,43.3122193,,,"https://www.google.com/maps/search/?api=1&query=33.4396983,43.3122193",,فندق الانبار الدولي,,,,,,,,,,,717526441,,,,,,,,,+964 71 752 6441,+964 71 752 6441,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,hotels_stays,,Hotels & Stays,,true,,,,,,
"Anbar, Iraq",,,Health & Wellness,Anbar,,,Iraq,,2026-03-31 19:15:30.897663+00,,osm,,,,,,,,,,,,Health & Wellness,osm_11615562346,Al Anbar,,683,,,,,,,,,,true,False,,,33.4114398,,,43.1714749,,,"https://www.google.com/maps/search/?api=1&query=33.4114398,43.1714749",,مستشفى الشفاء,,,,,,,,,,,732358256,,,,,,,,,+964 73 235 8256,+964 73 235 8256,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,health_wellness,,Health & Wellness,,true,,,,,,
"Anbar, Iraq",,,Health & Wellness,Anbar,,,Iraq,,2026-03-31 19:15:31.698972+00,,osm,,,,,,,,,,,,Health & Wellness,osm_6437992686,Al Anbar,,684,,,,,,,,,,true,False,,,33.4223934,,,43.297652,,,"https://www.google.com/maps/search/?api=1&query=33.4223934,43.297652",,دائرة الولادات والوفيات,,,,,,,,,,,781392162,,,,,,,,,+964 78 139 2162,+964 78 139 2162,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,health_wellness,,Health & Wellness,,true,,,,,,
"Anbar, Iraq",,,Health & Wellness,Anbar,,,Iraq,,2026-03-31 19:15:32.477822+00,,osm,,,,,,,,,,,,Health & Wellness,osm_11550165670,Al Anbar,,685,,,,,,,,,,true,False,,,33.4259543,,,43.2973964,,,"https://www.google.com/maps/search/?api=1&query=33.4259543,43.2973964",,مستشفى الصفوة الاهلي,,,,,,,,,,,796596121,,,,,,,,,+964 79 659 6121,+964 79 659 6121,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,health_wellness,,Health & Wellness,,true,,,,,,
"Najaf, Iraq",,,Shopping & Retail,Najaf,,,Iraq,,2026-03-31 19:15:32.694648+00,,osm,,,,,,,,,,,,Shopping & Retail,osm_13189799098,Najaf,,686,,,,,,,,,,true,False,,,31.9894888,,,44.320223,,,"https://www.google.com/maps/search/?api=1&query=31.9894888,44.320223",,Nour Alwilayah Center,,,,,,,,,,,741191259,,,,,,,,,+964 74 119 1259,+964 74 119 1259,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,shopping_retail,,Shopping & Retail,,true,,,,,,
"Anbar, Iraq",,,Health & Wellness,Anbar,,,Iraq,,2026-03-31 19:15:33.241779+00,,osm,,,,,,,,,,,,Health & Wellness,osm_8841235573,Al Anbar,,687,,,,,,,,,,true,False,,,33.4363747,,,43.3086848,,,"https://www.google.com/maps/search/?api=1&query=33.4363747,43.3086848",,مستشفى الرمادي التعليمي,,,,,,,,,,,737869614,,,,,,,,,+964 73 786 9614,+964 73 786 9614,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,health_wellness,,Health & Wellness,,true,,,,,,
"Najaf, Iraq",,,Shopping & Retail,Najaf,,,Iraq,,2026-03-31 19:15:33.488192+00,,osm,,,,,,,,,,,,Shopping & Retail,osm_11774059144,Najaf,,688,,,,,,,,,,true,False,,,31.9969413,,,44.3235096,,,"https://www.google.com/maps/search/?api=1&query=31.9969413,44.3235096",,السلام مول,,,,,,,,,,,797706194,,,,,,,,,+964 79 770 6194,+964 79 770 6194,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,shopping_retail,,Shopping & Retail,,true,,,,,,
"Najaf, Iraq",,,Shopping & Retail,Najaf,,,Iraq,,2026-03-31 19:15:34.232244+00,,osm,,,,,,,,,,,,Shopping & Retail,osm_11774059147,Najaf,,689,,,,,,,,,,true,False,,,31.9962544,,,44.3259203,,,"https://www.google.com/maps/search/?api=1&query=31.9962544,44.3259203",,مول ستي سنتر النجف الاشرف في طابق الثاني,,,,,,,,,,,708219539,,,,,,,,,+964 70 821 9539,+964 70 821 9539,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,shopping_retail,,Shopping & Retail,,true,,,,,,
"Najaf, Iraq",,,Shopping & Retail,Najaf,,,Iraq,,2026-03-31 19:15:35.010907+00,,osm,,,,,,,,,,,,Shopping & Retail,osm_13189799042,Najaf,,690,,,,,,,,,,true,True,,,31.9963047,,,44.3259622,,,"https://www.google.com/maps/search/?api=1&query=31.9963047,44.3259622",,مول ستي سنتر النجف الاشرف في طابق الثاني,,,,,,,,,,,728761235,,,,,,,,,+964 72 876 1235,+964 72 876 1235,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,shopping_retail,,Shopping & Retail,,true,,,,,,
"Najaf, Iraq",,,Shopping & Retail,Najaf,,,Iraq,,2026-03-31 19:15:35.773345+00,,osm,,,,,,,,,,,,Shopping & Retail,osm_13189799054,Najaf,,691,,,,,,,,,,true,False,,,31.9835127,,,44.3307695,,,"https://www.google.com/maps/search/?api=1&query=31.9835127,44.3307695",,مول القسيم للتسوق المنزلي,,,,,,,,,,,765179236,,,,,,,,,+964 76 517 9236,+964 76 517 9236,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,shopping_retail,,Shopping & Retail,,true,,,,,,
"Najaf, Iraq",,,Hotels & Stays,Najaf,,,Iraq,,2026-03-31 19:15:49.710095+00,,osm,,,,,,,,,,,,Hotels & Stays,osm_4231094489,Najaf,,692,,,,,,,,,,true,False,,,31.9949418,,,44.3119512,,,"https://www.google.com/maps/search/?api=1&query=31.9949418,44.3119512",,قصر الاسد,,,,,,,,,,,712709167,,,,,,,,,+964 71 270 9167,+964 71 270 9167,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,hotels_stays,,Hotels & Stays,,true,,,,,,
"Najaf, Iraq",,,Hotels & Stays,Najaf,,,Iraq,,2026-03-31 19:15:50.514745+00,,osm,,,,,,,,,,,,Hotels & Stays,osm_4271736499,Najaf,,693,,,,,,,,,,true,False,,,31.9948407,,,44.3107265,,,"https://www.google.com/maps/search/?api=1&query=31.9948407,44.3107265",,قصر العباس ع,,,,,,,,,,,078324159973,,,,,,,,,078324159973,078324159973,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,hotels_stays,,Hotels & Stays,,true,,,,,,
"Najaf, Iraq",,,Hotels & Stays,Najaf,,,Iraq,,2026-03-31 19:15:51.337919+00,,osm,,,,,,,,,,,,Hotels & Stays,osm_4499034397,Najaf,,694,,,,,,,,,,true,False,,,31.9950137,,,44.3126158,,,"https://www.google.com/maps/search/?api=1&query=31.9950137,44.3126158",,قصر الضيافه,,,,,,,,,,,759178428,,,,,,,,,+964 75 917 8428,+964 75 917 8428,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,hotels_stays,,Hotels & Stays,,true,,,,,,
"Najaf, Iraq",,,Hotels & Stays,Najaf,,,Iraq,,2026-03-31 19:15:52.165599+00,,osm,,,,,,,,,,,,Hotels & Stays,osm_4687915089,Najaf,,695,,,,,,,,,,true,False,,,31.9966607,,,44.3126773,,,"https://www.google.com/maps/search/?api=1&query=31.9966607,44.3126773",,فندق,,,,,,,,,,,752288890,,,,,,,,,+964 75 228 8890,+964 75 228 8890,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,hotels_stays,,Hotels & Stays,,true,,,,,,
"Najaf, Iraq",,,Hotels & Stays,Najaf,,,Iraq,,2026-03-31 19:15:52.967586+00,,osm,,,,,,,,,,,,Hotels & Stays,osm_4786875821,Najaf,,696,,,,,,,,,,true,False,,,31.9935372,,,44.3138771,,,"https://www.google.com/maps/search/?api=1&query=31.9935372,44.3138771",,فندق قصر البشير,,,,,,,,,,,724804154,,,,,,,,,+964 72 480 4154,+964 72 480 4154,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,hotels_stays,,Hotels & Stays,,true,,,,,,
"Anbar, Iraq",,,Business Services,Anbar,,,Iraq,,2026-03-31 19:15:57.786803+00,,osm,,,,,,,,,,,,Business Services,osm_11657130397,Al Anbar,,697,,,,,,,,,,true,False,,,33.41813,,,43.236617,,,"https://www.google.com/maps/search/?api=1&query=33.41813,43.236617",,مكتب اشرف,,,,,,,,,,,797537622,,,,,,,,,+964 79 753 7622,+964 79 753 7622,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Anbar, Iraq",,,Business Services,Anbar,,,Iraq,,2026-03-31 19:15:58.61394+00,,osm,,,,,,,,,,,,Business Services,osm_11657126944,Al Anbar,,698,,,,,,,,,,true,False,,,33.420326,,,43.24551,,,"https://www.google.com/maps/search/?api=1&query=33.420326,43.24551",,مكتب الحارثية,,,,,,,,,,,717425442,,,,,,,,,+964 71 742 5442,+964 71 742 5442,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Najaf, Iraq",,,Health & Wellness,Najaf,,,Iraq,,2026-03-31 19:15:58.774751+00,,osm,,,,,,,,,,,,Health & Wellness,osm_4127278390,Najaf,,699,,,,,,,,,,true,False,,,31.9883378,,,44.3259798,,,"https://www.google.com/maps/search/?api=1&query=31.9883378,44.3259798",,مستوصف امير المومنين ع,,,,,,,,,,,741937145,,,,,,,,,+964 74 193 7145,+964 74 193 7145,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,health_wellness,,Health & Wellness,,true,,,,,,
"Anbar, Iraq",,,Business Services,Anbar,,,Iraq,,2026-03-31 19:15:59.409702+00,,osm,,,,,,,,,,,,Business Services,osm_11657130390,Al Anbar,,700,,,,,,,,,,true,False,,,33.42683,,,43.264092,,,"https://www.google.com/maps/search/?api=1&query=33.42683,43.264092",,مكتب الساري,,,,,,,,,,,779338412,,,,,,,,,+964 77 933 8412,+964 77 933 8412,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Najaf, Iraq",,,Health & Wellness,Najaf,,,Iraq,,2026-03-31 19:15:59.56799+00,,osm,,,,,,,,,,,,Health & Wellness,osm_11662176892,Najaf,,701,,,,,,,,,,true,False,,,31.9862976,,,44.3226875,,,"https://www.google.com/maps/search/?api=1&query=31.9862976,44.3226875",,مركز صحي المدينة القديمة,,,,,,,,,,,769411583,,,,,,,,,+964 76 941 1583,+964 76 941 1583,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,health_wellness,,Health & Wellness,,true,,,,,,
"Anbar, Iraq",,,Business Services,Anbar,,,Iraq,,2026-03-31 19:16:00.210217+00,,osm,,,,,,,,,,,,Business Services,osm_11558619436,Al Anbar,,702,,,,,,,,,,true,False,,,33.4144376,,,43.30055,,,"https://www.google.com/maps/search/?api=1&query=33.4144376,43.30055",,القاسم,,,,,,,,,,,758497678,,,,,,,,,+964 75 849 7678,+964 75 849 7678,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Najaf, Iraq",,,Health & Wellness,Najaf,,,Iraq,,2026-03-31 19:16:00.374219+00,,osm,,,,,,,,,,,,Health & Wellness,osm_11851112287,Najaf,,703,,,,,,,,,,true,False,,,31.988964,,,44.333986,,,"https://www.google.com/maps/search/?api=1&query=31.988964,44.333986",,مركز صحي الوصي,,,,,,,,,,,776884735,,,,,,,,,+964 77 688 4735,+964 77 688 4735,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,health_wellness,,Health & Wellness,,true,,,,,,
"Anbar, Iraq",,,Business Services,Anbar,,,Iraq,,2026-03-31 19:16:00.99788+00,,osm,,,,,,,,,,,,Business Services,osm_7041543385,Al Anbar,,704,,,,,,,,,,true,False,,,33.4256293,,,43.3000234,,,"https://www.google.com/maps/search/?api=1&query=33.4256293,43.3000234",,شركة السراج,,,,,,,,,,,718981223,,,,,,,,,+964 71 898 1223,+964 71 898 1223,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Najaf, Iraq",,,Health & Wellness,Najaf,,,Iraq,,2026-03-31 19:16:01.18135+00,,osm,,,,,,,,,,,,Health & Wellness,osm_12514150349,Najaf,,705,,,,,,,,,,true,False,,,31.9873404,,,44.3406612,,,"https://www.google.com/maps/search/?api=1&query=31.9873404,44.3406612",,مستشفى الامام علي (ع)-النجف الاشرف,,,,,,,,,,,741889209,,,,,,,,,+964 74 188 9209,+964 74 188 9209,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,health_wellness,,Health & Wellness,,true,,,,,,
"Najaf, Iraq",,,Health & Wellness,Najaf,,,Iraq,,2026-03-31 19:16:01.980462+00,,osm,,,,,,,,,,,,Health & Wellness,osm_6322930487,Najaf,,706,,,,,,,,,,true,False,,,31.993228,,,44.3545783,,,"https://www.google.com/maps/search/?api=1&query=31.993228,44.3545783",,مختبر النخبة للتحليلات المرضية المتقدمة,,,,,,,,,,,733014501,,,,,,,,,+964 73 301 4501,+964 73 301 4501,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,health_wellness,,Health & Wellness,,true,,,,,,
"Najaf, Iraq",,,Business Services,Najaf,,,Iraq,,2026-03-31 19:16:06.354957+00,,osm,,,,,,,,,,,,Business Services,osm_13189800826,Najaf,,707,,,,,,,,,,true,False,,,31.9848257,,,44.3217714,,,"https://www.google.com/maps/search/?api=1&query=31.9848257,44.3217714",,مكتب نون للموبايل,,,,,,,,,,,755967924,,,,,,,,,+964 75 596 7924,+964 75 596 7924,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Najaf, Iraq",,,Business Services,Najaf,,,Iraq,,2026-03-31 19:16:07.146417+00,,osm,,,,,,,,,,,,Business Services,osm_13189801100,Najaf,,708,,,,,,,,,,true,False,,,31.9846109,,,44.3218976,,,"https://www.google.com/maps/search/?api=1&query=31.9846109,44.3218976",,Wafi Office,,,,,,,,,,,724912418,,,,,,,,,+964 72 491 2418,+964 72 491 2418,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
"Najaf, Iraq",,,Business Services,Najaf,,,Iraq,,2026-03-31 19:16:07.931039+00,,osm,,,,,,,,,,,,Business Services,osm_13189800951,Najaf,,709,,,,,,,,,,true,False,,,31.983571,,,44.3224606,,,"https://www.google.com/maps/search/?api=1&query=31.983571,44.3224606",,مكتب الرفاه,,,,,,,,,,,705651293,,,,,,,,,+964 70 565 1293,+964 70 565 1293,invalid,,,,,,,,,,,,businesses_rows (3).csv,,general,,,,business_services,,Business Services,,true,,,,,,
