name,name_en,phone,website,email,address,city,governorate,category,subcategory,latitude,longitude,facebook,instagram,data_quality,verified,source
markety oslo,,,,,32park - jod saydi mazgute jawdat ashade,هەولێر,Erbil,Shop/Retail,shop,36.192287,43.961765,,,partial,false,osm
market itali,,,,,"Erbil, itali 1 nazik mazgwte itali",أربيل,Erbil,Shop/Retail,shop,36.196499,43.965736,,,partial,false,osm
سوپەرمارکێتی هۆڵەند بازاڕ,Holland bazar,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1949822,43.9682671,,,partial,false,osm
كۆڕەك تيليكۆم,korek telecom,,,,,Erbil,Erbil,Shop/Retail,shop,36.1992017,43.9633807,,,partial,false,osm
مارکێتی دریم ستی,dream city markt,,,,07501737550,Erbil,Erbil,Shop/Retail,shop,36.2052852,43.9721208,,,partial,false,osm
سوبرماركت - لالاف بازار - ستار تور,,,,,دريم ستي -(LOVE BAZAR),أربيل,Erbil,Shop/Retail,shop,36.204299,43.9851468,,,partial,false,osm
فخرالدين 2 صيانة فورية كارتات موبايلات اكسسوارات,,,,,"شەقامی ڕەمزی نافع, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2093267,43.9810431,,,partial,false,osm
SHNO'S FASHION,,,,,"شەقامی ڕەمزی نافع, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2093469,43.9809802,,,partial,false,osm
VOGUE boutique CARACAL,,,,,"شەقامی ڕەمزی نافع, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2095515,43.9805588,,,partial,false,osm
مارکێتی یاراسن,yarasn market,,,,07501737550,Erbil,Erbil,Shop/Retail,shop,36.1851246,44.0604843,,,partial,false,osm
My Style Fashion أقمشة فساتين عبايات خليجية,,,,,"شەقامی ڕەمزی نافع, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.209496,43.9807428,,,partial,false,osm
ماجستك ماركت,Majestic market,,,,"Bakhtiari, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2060576,43.9870785,,,partial,false,osm
مۆڵی چرا,Chra Mall,,,,"شەقامی گوڵان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2075823,43.9858699,,,partial,false,osm
GLAMOUR,,,,,"شەقامی ڕەمزی نافع, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2083531,43.9835941,,,partial,false,osm
مارکێتی ڤیو,,,,,"شەقامی ڕەمزی نافع, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2090129,43.9819997,,,partial,false,osm
Celina boutique,,,,,"شەقامی ڕەمزی نافع, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2092542,43.9812941,,,partial,false,osm
MOTTO kids,,,,,"شەقامی ڕەمزی نافع, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2092543,43.981253,,,partial,false,osm
شركة قصر الايسر للالكترونيات,ACER PALACE ELECTRONICS,,,,"شەقامی بەختیاری, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2075866,43.9872358,,,partial,false,osm
خياطة گۆران,Goran Tailor,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2062105,43.9867993,,,partial,false,osm
سوبر ماركت - ماجستك - بختياري,,,,,بختياري - دو سايد,أربيل,Erbil,Shop/Retail,shop,36.2062467,43.987015,,,partial,false,osm
مول - كارفور زاكا - بختياري,,,,,دو سايد بختياري مقابل وزيران -(كارفور),أربيل,Erbil,Shop/Retail,shop,36.2077439,43.9871776,,,partial,false,osm
سوبر ماركت - فيو ماركت - دو سايد بارك فيو,,,,,بارك فيو -(فيو ماركت),أربيل,Erbil,Shop/Retail,shop,36.208915,43.982045,,,partial,false,osm
FastPay Booth - View Market,,,,,Erbil - ParkView - View Market,أربيل,Erbil,Shop/Retail,shop,36.20878,43.98218,,,partial,false,osm
Business Class Company,,,,,شەقامی گوڵان,أربيل,Erbil,Shop/Retail,shop,36.2069599,43.9849583,,,partial,false,osm
كود جويس سوبر ماركيت,Good Choice Supermarket,,https://qaisary.com/,,"طريق 100 متر, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2171734,43.9866541,,,partial,false,osm
ناز ناز,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2163529,43.9873012,,,partial,false,osm
سوبر ماركت - كود جويز سي ار سفن - ناز ناز,,,,,ناز ناز,أربيل,Erbil,Shop/Retail,shop,36.2171383,43.9868933,,,partial,false,osm
مارکێت ئەرین,Market arin,,,,شەقامی هاشم عەبدوڵڵا ٢١٦-٤٧,Erbil,Erbil,Shop/Retail,shop,36.2121898,43.9821856,,,partial,false,osm
مارکێتی سارا,Minimarket Sara,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2342515,43.9866204,,,partial,false,osm
نورا,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2348397,43.9864822,,,partial,false,osm
تالين ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2358803,43.9863701,,,partial,false,osm
مارکێتی ئارام,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2375639,43.9858848,,,partial,false,osm
لولو,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2328272,43.9869822,,,partial,false,osm
اشتي سپي,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2354859,43.9872304,,,partial,false,osm
توب شوب,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2335361,43.9876071,,,partial,false,osm
توب شوب,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2336082,43.9876106,,,partial,false,osm
مارکێتی لۆرد,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2374766,43.9861018,,,partial,false,osm
ارام,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2376359,43.9858819,,,partial,false,osm
تالين,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2359477,43.9863584,,,partial,false,osm
market nwra,,,,,anakawa barambar peshanagay sayara,عنكاوا,Erbil,Shop/Retail,shop,36.234818,43.986481,,,partial,false,osm
روتانا ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2408609,43.9858168,,,partial,false,osm
زيد,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2406152,43.9839295,,,partial,false,osm
دلزار,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.241512,43.9846447,,,partial,false,osm
ماريان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2399561,43.9835814,,,partial,false,osm
ابو ميرون,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2431396,43.9871113,,,partial,false,osm
ئاڤا,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2390452,43.9831866,,,partial,false,osm
باوکی ساڤیۆ,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.24423,43.9854439,,,partial,false,osm
ايكال,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2414308,43.9855687,,,partial,false,osm
روتانا,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2408818,43.9858197,,,partial,false,osm
سعر الذهبي,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2437288,43.9843664,,,partial,false,osm
جوهرة بغداد,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.240837,43.9837137,,,partial,false,osm
هاكــان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2433179,43.9846758,,,partial,false,osm
koshky pety,,,,,ankawa- nzek ankawa mall,عنكاوا,Erbil,Shop/Retail,shop,36.240093,43.986801,,,partial,false,osm
market rotana,,,,,ankawa 108 jaday asaysh,عنكاوا,Erbil,Shop/Retail,shop,36.240795,43.985882,,,partial,false,osm
هولاند بازار 8,Holland Bazar 8,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2046656,43.9916391,,,partial,false,osm
ضوء القمر,moon light,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2044439,43.9901695,,,partial,false,osm
قصاب حلب,Aleppo Butcher,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2042563,43.9896683,,,partial,false,osm
بازاڕی تورکی بۆ گۆشـت و مریشک,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2035008,43.9912283,,,partial,false,osm
مارکیت بهاران,baharan market,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2024524,43.9921396,,,partial,false,osm
nawand phone,,,,,Erbil- baxtyre - nazik hollnd bazar,أربيل,Erbil,Shop/Retail,shop,36.204449,43.991074,,,partial,false,osm
jan market,,,,,bakhtiari - nazik shahid kojar,أربيل,Erbil,Shop/Retail,shop,36.2051282,43.9931173,,,partial,false,osm
mwhandes muhamad,,,,,baxtyre- holland bazar - nzik,أربيل,Erbil,Shop/Retail,shop,36.204426,43.990787,,,partial,false,osm
hallo phone,,,,,baxtyre - nazik tantuni fresh,أربيل,Erbil,Shop/Retail,shop,36.204327,43.990219,,,partial,false,osm
darye darbaz,,,,,"baxtyre,, blan bazar",أربيل,Erbil,Shop/Retail,shop,36.203903,43.990532,,,partial,false,osm
Sedra Phone,,,,,,أربيل,Erbil,Shop/Retail,shop,36.2050247,43.9923527,,,partial,false,osm
Jegr Jalal Company,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.20072,43.9953798,,,partial,false,osm
ماركيتي سوران,Soran Market,,,,,Erbil,Erbil,Shop/Retail,shop,36.1982852,44.007315,,,partial,false,osm
Danyal phone,,,,,tayrawa - shr3 twba,أربيل,Erbil,Shop/Retail,shop,36.198135,44.002964,,,partial,false,osm
Market naeab,,,,,terawa,أربيل,Erbil,Shop/Retail,shop,36.197974,44.005251,,,partial,false,osm
H&H,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1945094,44.0102351,,,partial,false,osm
دۆلار سنتر,dolar center,,,,30 matri,Erbil,Erbil,Shop/Retail,shop,36.198342,44.0093202,,,partial,false,osm
مارکێتی دڵشاد,Dlshad Market,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1989088,44.0027903,,,partial,false,osm
بینای پلە غەریبە,bazare Pla Xareba,,,,,Erbil,Erbil,Shop/Retail,shop,36.1996231,44.0073396,,,partial,false,osm
Shalyar Store,,,,,Barmbar Wazaraty Dad,أربيل,Erbil,Shop/Retail,shop,36.202789,44.001144,,,partial,false,osm
شركة الوطني الكترونيات وكيل شركة سامسونك,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2034483,44.0074336,,,partial,false,osm
اقمشة داو,kutaky daw,,,,شارع 60,Erbil,Erbil,Shop/Retail,shop,36.2031,44.0077873,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2079422,43.9912387,,,partial,false,osm
market saman,,,,,shorsh,أربيل,Erbil,Shop/Retail,shop,36.201332,44.020725,,,partial,false,osm
ئینار بۆ جلوبەرگی کوردی ئافرەتان,Yanar boutique,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2109526,43.9922588,,,partial,false,osm
يه نار بو جلوبه رگى كوردى ئافره تان,yanar botique,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2110502,43.9922244,,,partial,false,osm
مارکێتی سویس,Swiss Market,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2115059,43.9908291,,,partial,false,osm
zeen market,,,,,baxtyre nazik temar,أربيل,Erbil,Shop/Retail,shop,36.207844,43.990868,,,partial,false,osm
Holland Market,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2116307,43.9913026,,,partial,false,osm
ئای سەنتەر,iCenter,,,,"شەقامی عەنکاوە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2085208,43.9978103,,,partial,false,osm
Eye Tech,,,,,"Qadam Kher, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2066251,43.9980103,,,partial,false,osm
مول - كارفور ماركت - عينكاوة مول,,,,,عينكاوة مول 108 (كارفور),أربيل,Erbil,Shop/Retail,shop,36.20645,43.9979567,,,partial,false,osm
ICenter,,,,,,أربيل,Erbil,Shop/Retail,shop,36.2078589,43.9983225,,,partial,false,osm
One center,,,,,,أربيل,Erbil,Shop/Retail,shop,36.2063415,43.9960663,,,partial,false,osm
kara market baxtyare,kara market,,,,07501737550,Erbil,Erbil,Shop/Retail,shop,36.2085347,43.9980034,,,partial,false,osm
مول كولان,Gulan mall,,http://Www.gulanmall.com,,شەقامی گوڵان,Erbil,Erbil,Shop/Retail,shop,36.2138638,43.9926794,,,partial,false,osm
Galleria mol,Galleria Mall,,,,"Gulan Road, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2156264,43.9986978,,,partial,false,osm
Aram Mobile,,,,,,أربيل,Erbil,Shop/Retail,shop,36.201616,44.0355661,,,partial,false,osm
اودين فيب,oden vape,,,,"شارع كولان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2135953,43.9946901,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2109423,44.0063429,,,partial,false,osm
Sawa Market,,,,,"56, 217-70, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2107866,44.0059606,,,partial,false,osm
محل و مخزن كارگو,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2065311,44.0066615,,,partial,false,osm
مارکێتی پاندا,Panda Market,,,,"شەقامی کۆنی بەحرکە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2082023,44.0103492,,,partial,false,osm
مارکیتی جیھاد,Market Jihad,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2059967,44.0086291,,,partial,false,osm
کەی مارکێت,Kmarket,,,,"شەقامی کۆنی بەحرکە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2112338,44.0104916,,,partial,false,osm
market buxara,,,,,hawlir nusaran nzik mzgawte buxra,أربيل,Erbil,Shop/Retail,shop,36.210793,44.009445,,,partial,false,osm
market wshear,,,,,jwtsaedy baharkay nzik saidalyay botan,أربيل,Erbil,Shop/Retail,shop,36.210884,44.010471,,,partial,false,osm
سوبرماركت - لالاف بازار - كوارترا,,,,,شارع ال40 مقابل صوفيا مول (لالاف بزار),أربيل,Erbil,Shop/Retail,shop,36.2160379,44.0038245,,,partial,false,osm
مارکێت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.212432,44.0079582,,,partial,false,osm
Market Ryaz,,,,,mstawfy,أربيل,Erbil,Shop/Retail,shop,36.195854,44.016422,,,partial,false,osm
ياپی ئاسهێر مارکێت,Yapi asher market,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1984189,44.0242583,,,partial,false,osm
Azhey supermarket,,,,,"60 Meter road, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2033504,44.0144079,,,partial,false,osm
Mr Price,Mr Price,,,,"شەقامی کوردستان, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2022171,44.0185963,,,partial,false,osm
بازاڕگای مەرعی,,,,,"شەقامی کوردستان, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2026341,44.0172769,,,partial,false,osm
مينيونز بيبي كيدس,minions-kids-baby,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2020379,44.0199585,,,partial,false,osm
Ailand Fashion,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2022015,44.0184164,,,partial,false,osm
پۆشاکی ئایلاند,Ailand,,,,"شەقامی کوردستان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2021916,44.0188557,,,partial,false,osm
مول - كارفور رويال -  شارع 60,,,,,شارع ال60-رويالمول مقابل جامع جليل الخياط (كارفور رويال),أربيل,Erbil,Shop/Retail,shop,36.2023,44.0203367,,,partial,false,osm
کۆمپانیای زێری شێخ بزێنی,Zeree shekh bzenee company,,,,,Erbil,Erbil,Shop/Retail,shop,36.2029079,44.0143596,,,partial,false,osm
jehane mobile,,,,,shoresh shaqame 7adedu xashab nezek shaqame 60 matri,أربيل,Erbil,Shop/Retail,shop,36.202301,44.018715,,,partial,false,osm
مارکێتی ئەحمەد,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2020798,44.027012,,,partial,false,osm
مارکێتی مەدینە,Madina Market,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2016435,44.0260478,,,partial,false,osm
مارکێتی کانی,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2016731,44.0262393,,,partial,false,osm
shkar,,,,,shoresh nezek royal mall,أربيل,Erbil,Shop/Retail,shop,36.204834,44.023453,,,partial,false,osm
سوبرمارکیت دانیر2(DANEIR2 supermarket),,,,,"Holy Zard, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.195597,44.0289143,,,partial,false,osm
سوبرماركيت برايان,Brayan Supermarket,,,,Holy Zard,Erbil,Erbil,Shop/Retail,shop,36.1973202,44.0396809,,,partial,false,osm
کۆمپانیایی ڕۆیاڵ,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1925384,44.0352528,,,partial,false,osm
market karkuk,,,,,brayate 40 matre,أربيل,Erbil,Shop/Retail,shop,36.1972519,44.0361677,,,partial,false,osm
مارکێتی حاجی باپیر,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2033052,44.0298134,,,partial,false,osm
مركز الهدايا,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2006479,44.0310673,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,"شەقامی برایەتی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2012769,44.0318559,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,,Erbil,Erbil,Shop/Retail,shop,36.1993676,44.0271943,,,partial,false,osm
سوپەرمارکێتی کۆک,Aya Supermarket,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2029346,44.0354273,,,partial,false,osm
سوپەرمارکێتی ئایە,Aya supermarket,,,,"شەقامی برایەتی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2028564,44.0356775,,,partial,false,osm
Lujain,Lujain,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2028019,44.0352226,,,partial,false,osm
Market wezha,,,,,barayti near Parma park barayti,أربيل,Erbil,Shop/Retail,shop,36.201195,44.035915,,,partial,false,osm
HEMN MARKET,,,,,brayate xwar super markety kok nzik sjni a7das,أربيل,Erbil,Shop/Retail,shop,36.204086,44.040165,,,partial,false,osm
lade market,,,,,brayate 40 matre,أربيل,Erbil,Shop/Retail,shop,36.19973,44.035957,,,partial,false,osm
مارکێتی سامان شێخانی,,,,,"جادەی سورچیان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2064734,44.0147583,,,partial,false,osm
وەستا فەرمان,,,,,"شەقامی کارۆخ, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2104619,44.0156393,,,partial,false,osm
teammart,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2089085,44.0200388,,,partial,false,osm
الجندول  لحم بعجين,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2071667,44.0257292,,,partial,false,osm
نوتلا كريب,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2063034,44.0248226,,,partial,false,osm
مشتل نيشتمان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2075002,44.0225526,,,partial,false,osm
Business Class Company,,,,,permam street,أربيل,Erbil,Shop/Retail,shop,36.2083308,44.026008,,,partial,false,osm
ماركيت ناز ناز,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2138899,44.0144856,,,partial,false,osm
ماركيت عبدالله,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.21388,44.0142884,,,partial,false,osm
sea phone,,,,,garaki ari nezek qutabxanai halgwrd,أربيل,Erbil,Shop/Retail,shop,36.214634,44.019672,,,partial,false,osm
market rozh halat,,,,,garaki ari nezek banki jihan,أربيل,Erbil,Shop/Retail,shop,36.217201,44.021408,,,partial,false,osm
GEOX Respira,,,,,Erbil - Pirmam Road,Erbil,Erbil,Shop/Retail,shop,36.2109175,44.0290987,,,partial,false,osm
سوپەرمارکێتی تودەی,today super market,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2087286,44.0348448,,,partial,false,osm
Happy Day SuperMarket - سوپەرماڕكێتی هەپی دەی,Happy Day Supermarket,,,,"40 Meter Road, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2097703,44.0355992,,,partial,false,osm
market hemn,,,,,shoresh barambar nade brusk,أربيل,Erbil,Shop/Retail,shop,36.216049,44.027752,,,partial,false,osm
تیم مارت,Teammart,,https://team-mart.com/,info@team-mart.com,"شەقامی سەرکەوتن, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2111745,44.0399865,,,partial,false,osm
مه روان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2091245,44.036609,,,partial,false,osm
كۆماری,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2097144,44.0381604,,,partial,false,osm
froshgai dana,,,,,7ay shurta barambar motel kanar,أربيل,Erbil,Shop/Retail,shop,36.210148,44.038265,,,partial,false,osm
market shahan,,,,,40 matri nezek flkai 7ay shurta,أربيل,Erbil,Shop/Retail,shop,36.207783,44.03587,,,partial,false,osm
shweny tareq,,,,,7ay shurta nezek teammart,أربيل,Erbil,Shop/Retail,shop,36.211395,44.03727,,,partial,false,osm
Darin Building - Shop,,,,,,أربيل,Erbil,Shop/Retail,shop,36.206476,44.0357116,,,partial,false,osm
سوز ماركت,show market,,,,,Erbil,Erbil,Shop/Retail,shop,36.2122004,44.0301658,,,partial,false,osm
كاروخ ماركیت,Karokh Market,,,,,Erbil,Erbil,Shop/Retail,shop,36.2172662,44.0322312,,,partial,false,osm
شورش ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.213656,44.0310858,,,partial,false,osm
مارکێتی گوڵان,,,,,"شەقامی گوڵان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2172858,44.0284519,,,partial,false,osm
Matin Market,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2179036,44.0275415,,,partial,false,osm
گۆڵد مارکێت,gold market,,https://www.instagram.com/goldmarket24,marketgold9@gmail.com,کوێستان,Erbil,Erbil,Shop/Retail,shop,36.2178938,44.0295888,,,partial,false,osm
سوبر ماركت - شو ماركت 2 - طريق شورش,,,,,شارع شورش -(شو ماركت),أربيل,Erbil,Shop/Retail,shop,36.21225,44.0302683,,,partial,false,osm
shorsh market,,,,,shorash,أربيل,Erbil,Shop/Retail,shop,36.213512,44.031216,,,partial,false,osm
farman mobile,,,,,shorsh - qadseya,أربيل,Erbil,Shop/Retail,shop,36.218185,44.029625,,,partial,false,osm
مارکێتی هەپی دەی,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2147128,44.0344261,,,partial,false,osm
ئاسؤ,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2133353,44.0379937,,,partial,false,osm
سوبرسعر2,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2246497,43.9920297,,,partial,false,osm
گوڤنةند,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2195464,43.9936881,,,partial,false,osm
كنعان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2185284,43.9938928,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2224046,43.9904098,,,partial,false,osm
DNZ Market,,,,,"100 M Road Access, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.222021,43.994515,,,partial,false,osm
BAZAR SHAR,,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.221732,43.9947745,,,partial,false,osm
mobily asan,,,,,kurani ankawa nzik mzgawty qazimhamad,أربيل,Erbil,Shop/Retail,shop,36.219257,43.994404,,,partial,false,osm
شهبا ستور,Shahba Store,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2298788,43.9928076,,,partial,false,osm
عمو دلير,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2299196,43.9942007,,,partial,false,osm
عنكاوه ٤ تيممارت,Ankawa4 - TeamMart,,,,"Ainkawa, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2260668,43.9921509,,,partial,false,osm
هيلين ماركيت,Hba pharmacy,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2298281,43.9922868,,,partial,false,osm
نةمام,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2251678,43.990495,,,partial,false,osm
عالم اللحوم,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2298162,43.9921388,,,partial,false,osm
خيزانيكي بةختةوةر,,,,,"شەقامی کانی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2307417,43.9903247,,,partial,false,osm
برایـان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2284295,43.9913198,,,partial,false,osm
رودان ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2312991,43.9878304,,,partial,false,osm
ايليا,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2299924,43.9942179,,,partial,false,osm
بەڵێن,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2252999,43.9934554,,,partial,false,osm
baz hokah,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2296536,43.9909603,,,partial,false,osm
dalta phone,,,,,ankawa muntaza - barambar hotel ankawa,عنكاوا,Erbil,Shop/Retail,shop,36.230331,43.993782,,,partial,false,osm
Alawail center,,,,,ankawa muntaza,عنكاوا,Erbil,Shop/Retail,shop,36.230282,43.993774,,,partial,false,osm
center phone,,,,,anakawa jaday maryamana,عنكاوا,Erbil,Shop/Retail,shop,36.228832,43.991322,,,partial,false,osm
market Evan,,,,,anakawa- barambar maryamana,عنكاوا,Erbil,Shop/Retail,shop,36.228088,43.991497,,,partial,false,osm
Taimoor 4 mobile,,,,,ankawa muntaza- barambar hotel ankawa,عنكاوا,Erbil,Shop/Retail,shop,36.230331,43.993729,,,partial,false,osm
سوبر ماركت و اسواق,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1715335,44.071789,,,partial,false,osm
center gussen phone,,,,,anakawa- muntaza,عنكاوا,Erbil,Shop/Retail,shop,36.230351,43.993683,,,partial,false,osm
London Phone,,,,,anakawa jaday maryamana,عنكاوا,Erbil,Shop/Retail,shop,36.228733,43.991375,,,partial,false,osm
فلبين ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2251409,43.9956053,,,partial,false,osm
ريبين ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2263853,43.9952509,,,partial,false,osm
نةمام,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2266735,43.9976686,,,partial,false,osm
