name,name_en,phone,website,email,address,city,governorate,category,subcategory,latitude,longitude,facebook,instagram,data_quality,verified,source
عیادەی پزیشکی حسن,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1190725,44.0582009,,,partial,false,osm
بنکەی تەندروستی دارەتوو,health daratu,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.118341,44.0652298,,,partial,false,osm
عیادەی پزیشکی صابر,عیادەی پزیشکی صابر,,,,,هەولێر,Erbil,Healthcare,healthcare,36.1172273,44.062324,,,partial,false,osm
نۆڕینگەی شڤان,norengay shvan,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1183057,44.0657535,,,partial,false,osm
عیادەی پزیشکی عەبدوڵڵا,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1214984,44.0583477,,,partial,false,osm
تاقیگەی دلاوەر,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1219462,44.0582247,,,partial,false,osm
کۆمەڵگای پزیشکی,,,,,,هەولێر,Erbil,Healthcare,healthcare,36.1323616,44.0661028,,,partial,false,osm
نۆرينگەي پيشابير,Haji Jabar Ahmed Mosque,,,,"شەقامی کؤرنیش, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.138956,44.0621711,,,partial,false,osm
بنکەی تەندرووستی زەیتوون,Zaytun health center,,,,,هەولێر,Erbil,Healthcare,healthcare,36.1356264,44.0608636,,,partial,false,osm
دەرمانخانەی خێرخوازی,xerxwaze pharmacy,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1182021,44.0687758,,,partial,false,osm
صيدلية شيله ی گوڵ,Pharmacy Shelay Gull,,,,,Erbil,Erbil,Healthcare,healthcare,36.1495887,44.0569716,,,partial,false,osm
صيدلية الزيتون,Zaytun Pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.1466489,44.0619666,,,partial,false,osm
دەرمانخانەی شەنوا,shanwa,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.154117,44.0445285,,,partial,false,osm
مستشفى عيون,,,,,شارەوانی ٣٤٠,Erbil,Erbil,Healthcare,healthcare,36.1549819,44.0476025,,,partial,false,osm
دەرمانخانەی ترپەی دڵ,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1632803,44.0416839,,,partial,false,osm
نۆڕینگەی پزیشکی,,,,,"شەقامی خانزاد, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1600433,44.0407337,,,partial,false,osm
نۆرینگەی عەبدوڵڵا,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1611691,44.0617971,,,partial,false,osm
صيدلية باغى زيتون,,,,,,هەولێر,Erbil,Healthcare,healthcare,36.1399936,44.0729887,,,partial,false,osm
دەرمانخانەی گوڵی فەرمانبەران,gulle farmanbaran,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1607753,44.0688714,,,partial,false,osm
دەرمانخانەی سیمای بەهەشت,simay bahasht,,,,,Erbil,Erbil,Healthcare,healthcare,36.1617232,44.0704792,,,partial,false,osm
نۆرینگەی پەرژین,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1611691,44.0740285,,,partial,false,osm
بنکەی تەندروستی ئالتون ستی,Altun City Health Center,,,,,هەولێر,Erbil,Healthcare,healthcare,36.1541949,44.0917888,,,partial,false,osm
نۆرینگەی سەردار,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1614894,44.0796838,,,partial,false,osm
دكتور محمد ياسين احمد,Dr. Mohammed Yassen Ahmed,,,,,Erbil,Erbil,Healthcare,healthcare,36.1789263,44.047063,,,partial,false,osm
دەرمانخانەی توا,Twa pharmacy,,,,"شەقامی کۆنی بنەسراوە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1660829,44.0624087,,,partial,false,osm
ئەژین,,,,,havalan,Erbil,Erbil,Healthcare,healthcare,36.1828408,44.0463951,,,partial,false,osm
لاڤندەر,lavnder,,,,havalan,Erbil,Erbil,Healthcare,healthcare,36.182787,44.0465722,,,partial,false,osm
دەرمانخانەی ڕاپەڕین,norengay raparen,,,,"شەقامی فایەق بازرگان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1792153,44.0464513,,,partial,false,osm
شکۆ,shko,,,,,Erbil,Erbil,Healthcare,healthcare,36.1823037,44.0462621,,,partial,false,osm
معاون طبي مظفر نوري,,,,,hewallaa str,Erbil,Erbil,Healthcare,healthcare,36.1843397,44.0520079,,,partial,false,osm
نۆرینگە,,,,,"شەقامی ئایشە گوڵ, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1826231,44.0487751,,,partial,false,osm
ئاهناز,,,,,"شەقامی ئایشە گوڵ, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1822888,44.0530038,,,partial,false,osm
نۆرینگەی خەدیجە,,,,,"332-103, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1851027,44.0524764,,,partial,false,osm
د. زیاد شەفیق ڕاوی,,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1890611,44.0412071,,,partial,false,osm
کۆمەڵگای پزیشکی پرایم مێدیکا,,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1893069,44.0413032,,,partial,false,osm
کۆمەڵگای پزیشکی مێدیکا ١,Medica Consultancy Policlinic,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1887127,44.0411743,,,partial,false,osm
د. عەبدولوەهاب موختار,,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1894787,44.0412728,,,partial,false,osm
دەرمانخانەی هاونیشتیمان,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1880235,44.0408708,,,partial,false,osm
صيدلية لاولاس,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.187887,44.0408384,,,partial,false,osm
NORIN PHARMACY,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1893251,44.0411909,,,partial,false,osm
دەرمانخانەی ئەنزیم,,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1907871,44.0416581,,,partial,false,osm
Pharmacie Principale,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1912926,44.0418189,,,partial,false,osm
نۆرینگەی پزیشکی دکتۆ عەبدولغەفور,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1892088,44.0448306,,,partial,false,osm
نۆرینگەی پزیشکی سەنگەر,noringay sangar,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1919611,44.042038,,,partial,false,osm
نۆرینگەی پزیشکی دکتۆر دەشتی,,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1895787,44.0412585,,,partial,false,osm
کۆمەڵگای هوناف,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1916972,44.0419952,,,partial,false,osm
الدكتورة الهام خطاب,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1884166,44.0408418,,,partial,false,osm
الدكتورة الهام خطاب,,,,,,Erbil,Erbil,Healthcare,healthcare,36.188354,44.0407924,,,partial,false,osm
د. ڕۆنی دەنحا زرۆ,Dr. Roni Danha Zro,,,,,Erbil,Erbil,Healthcare,healthcare,36.1916337,44.0420381,,,partial,false,osm
گیادەرمانی دەوەن نوێ,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1863085,44.0474174,,,partial,false,osm
صيدلية ريباز,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1894078,44.0480782,,,partial,false,osm
صيدلية هيدوانة,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1859423,44.0472843,,,partial,false,osm
گرین لیف,green leaf,,,,,Erbil,Erbil,Healthcare,healthcare,36.1876638,44.0477956,,,partial,false,osm
دەرمانخانەی سۆما,Soma pharmacy,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1817111,44.0595735,,,partial,false,osm
حنان,Hanan,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1812072,44.0594265,,,partial,false,osm
نۆرینگەی هونەر,norengay hunar,,,,"333-61, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1812983,44.0540563,,,partial,false,osm
نۆرینگەی خوناو,,,,,"شەقامی ئایشە گوڵ, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.181748,44.054846,,,partial,false,osm
دەرمانخانەی دوو گوڵ,Dw Gull pharmacy,,,,جووت سایدی منارە,Erbil,Erbil,Healthcare,healthcare,36.1831052,44.0599697,,,partial,false,osm
دەرمانخانەی شڤان,,,,,"332-103, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.189536,44.0535061,,,partial,false,osm
دەرمانخانەی وەیناز,Waynaz pharmacy,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1863078,44.0607203,,,partial,false,osm
دەرمانخانەی فرۆی کوردستان,froy kurdistan,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1868722,44.0608357,,,partial,false,osm
دەرمانخانەی ڕۆزتۆف,rostof,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1913082,44.0617361,,,partial,false,osm
نۆرینگەی پزیشکیی,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1715907,44.0706418,,,partial,false,osm
دەرمانخانەی گەشە,Lap Gasha,,,,,Erbil,Erbil,Healthcare,healthcare,36.1758965,44.0791282,,,partial,false,osm
عيادة گەشە الطبية,Gasha Medical Clinic,,,,,Erbil,Erbil,Healthcare,healthcare,36.1754382,44.0790889,,,partial,false,osm
دەرمانخانە,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1770597,44.0749793,,,partial,false,osm
مركز صحي حصارۆك,Hasarok Health Center,,,,شەقامی گوندی حصارۆک,Erbil,Erbil,Healthcare,healthcare,36.1856368,44.0723524,,,partial,false,osm
دەرمانخانەی بەستەر,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1912322,44.0689435,,,partial,false,osm
صیدلیە نیشان,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1845524,44.0809245,,,partial,false,osm
صیدلیە چەلەنگ,h.akoy,,,,,Erbil,Erbil,Healthcare,healthcare,36.1554607,44.0991562,,,partial,false,osm
blbas,,,,,بازاڕی چوار هەزاری,Erbil,Erbil,Healthcare,healthcare,36.1575205,44.1033764,,,partial,false,osm
عيادةی دكتورة فدوة,Dr.fdwa,,,,"22, شەقامی سەرەکی بنەسلاوە بەرامبەر شوقەکان",هەولێر,Erbil,Healthcare,healthcare,36.1552903,44.0998804,,,partial,false,osm
Dr. Basoz Babani Dental Clinic,,,,,شەقامی بنەسراوە,هەولێر,Erbil,Healthcare,healthcare,36.1553845,44.099432,,,partial,false,osm
دەرمانخانەی سەروەران,Sarwaran Pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.1900536,44.1188297,,,partial,false,osm
نەخۆشخانەی نەدوەی خێرخوازی,Nadwa Charity Hospital,,,,"شەقامی هۆلی زەرد, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.197428,44.0405645,,,partial,false,osm
دەرمانخانەی نەدوەی خێرخوازی,,,,,"شەقامی هۆلی زەرد, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1974717,44.0406149,,,partial,false,osm
مستشفى ژين الاهلي,,,,,,Erbil,Erbil,Healthcare,healthcare,36.194527,44.0446344,,,partial,false,osm
نەخۆشخانەی ڕەسولی تایبەت,Rasul Private Hospital,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1943717,44.0526174,,,partial,false,osm
دەرمانخانەی ناو گوڵان,naw gullan,,,,"شەقامی عوسمان مام یەحیا, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1985235,44.0505711,,,partial,false,osm
دەرمانخانەی شەونم,,,,,"شەقامی ساکینە سلێمان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.192982,44.0489707,,,partial,false,osm
نۆرینگەی پزیشکی د. وەلید هیشام,,,,,"شەقامی برایەتی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2049873,44.0419993,,,partial,false,osm
دەرمانخانەی نەوادار,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2032521,44.0448301,,,partial,false,osm
دەرمانخانەی بەشدار,,,,,"327-60, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2002834,44.0454072,,,partial,false,osm
دەرمانخانەی وتار,wtar pharmacy,,,,"327-32, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2021804,44.0510848,,,partial,false,osm
دەرمانخانەی ژین,zhin,,,,"شەقامی عوسمان مام یەحیا, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2001911,44.0509406,,,partial,false,osm
نۆرینگەی پزیشکی شیما,noringay shima,,,,"327-60, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1999581,44.046812,,,partial,false,osm
بنکەی تەندرووستی سەروەران,Sarwaran Health Center,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1931208,44.060418,,,partial,false,osm
دەرمانخانەی ڕەوەند,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1936882,44.0612624,,,partial,false,osm
دەرمانخانەی تا,noringay ta,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1993291,44.0559469,,,partial,false,osm
دەرمانخانەی هاژەی فورات,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2020812,44.0621223,,,partial,false,osm
نۆرینگەی پزیشکی نەوزاد,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2017104,44.0616529,,,partial,false,osm
نۆرینگەی پزیشکی موسلیح,,,,,"328-, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.202645,44.061603,,,partial,false,osm
بنکەی تەندرووستی بێتواتە,betwata new health center,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2023209,44.0745423,,,partial,false,osm
نةخوشخانةي CMC,CMC Private Hospital,,,,"شەقامی کۆیە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1993119,44.0809605,,,partial,false,osm
د. كاويس عمر زه نگه نه(پسپوری نه خوشی مندالان),,,,,"شەقامی کۆیە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1994053,44.0811868,,,partial,false,osm
صيديلیة باغی سەروەران,baghi sarwaran,,,,,Erbil,Erbil,Healthcare,healthcare,36.2109103,44.0693494,,,partial,false,osm
بنکەی تەندروستی ھەولێری نوێ,Hawleri nwė Medical Centre,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2148559,44.073935,,,partial,false,osm
مركز صحي كاوة,Health center kawa,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2221224,44.047529,,,partial,false,osm
ناوەندەی ئاوات بۆ چارەسەری تیشکیی,Awat Radiation Oncology Center,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2202471,44.0599685,,,partial,false,osm
Sun life International Hospital,Sun life International Hospital,,,,"شەقامی پیرمام, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2352621,44.0613816,,,partial,false,osm
کۆمەڵگای پزیشکیی ئازیار,Azar medical center,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1978813,44.1186114,,,partial,false,osm
دەرمانخانەی گەش بوونەوە,,,,,,هەولێر,Erbil,Healthcare,healthcare,36.2497107,44.0852561,,,partial,false,osm
صیدلیە,h.akoy,,,,,Erbil,Erbil,Healthcare,healthcare,36.2463098,44.0823017,,,partial,false,osm
بنکەی تەندروستی سەرکارێز,,,,,,أربيل,Erbil,Healthcare,healthcare,36.1151247,43.966983,,,partial,false,osm
نەخۆشخانەی فریاکەوتنی رۆژئاوای هەولێر,West Erbil emergency hospital,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1605877,43.9686533,,,partial,false,osm
نەخۆشخانەی نێودەوڵەتی ھەولێر,Erbil International Hospital,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1577358,43.9823553,,,partial,false,osm
King Smile By Yousifka,,,,,"50, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1867921,43.9668301,,,partial,false,osm
بنکەی تەندرووستی زانکۆ,,,https://www.anjamakam.com/,,"شەقامی کەرکووک, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1516687,44.0193344,,,partial,false,osm
نەخۆشخانەی تایبەتی زانکۆ,Zanko Private hospital,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1527175,44.039765,,,partial,false,osm
NELA pharmacy,,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1570496,44.0370932,,,partial,false,osm
کۆمەڵگای پزیشکی میهرەبانی,MIHRABANI Clinic,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1565186,44.0375451,,,partial,false,osm
نەخۆشخانەی هەوار,Howar Private Hospital,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1591746,44.0291574,,,partial,false,osm
Tablet Pharmacy,,,,,"ئەلبان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1708855,43.9928329,,,partial,false,osm
بنکەی تەندرووستی لەیلا قاسم,Layla Qasim Health Center,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.171113,44.0222619,,,partial,false,osm
Dr.Nihad Beauty Clinic,,,,,"شەقامی مەلا ئەفەندی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1785513,44.0282604,,,partial,false,osm
ناوەندی پزیشکی پسپۆڕی دەم و ددانی هەولێر,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1893433,44.0201066,,,partial,false,osm
نەخۆشخانەی پار,PAR hospital,,,,"شەقامی کوردستان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1828993,44.0265624,,,partial,false,osm
نەخۆشخانەی ڕزگاری,Rizgary Hospital,,,,"شەقامی پێشەوا قازی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1907339,44.0388407,,,partial,false,osm
کۆمەڵگای سۆرانی پزیشکی,Soran Polyclinic,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1951294,44.0040288,,,partial,false,osm
Best Med Tower,,,,,"220-14, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2185145,44.0069442,,,partial,false,osm
barium pharmacy صيدية باريوم,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1994004,44.0363258,,,partial,false,osm
Raparin Teaching Hospital For Children,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2187327,44.0351355,,,partial,false,osm
Ankawa Specialized Lab,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2307073,43.9881932,,,partial,false,osm
نەخۆشخانەی نەورۆز,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.227271,44.0125213,,,partial,false,osm
بنکەی تەندروستی دارەتوو,Health Daratu,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1185889,44.0654062,,,partial,false,osm
نەخۆشخانەی چاو,Eye Hospital,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1546582,44.0476697,,,partial,false,osm
hedi,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1616797,44.0799531,,,partial,false,osm
Dr Basoz Babani Babani Clinic,,,,,شەقامی بنەسراوە,هەولێر,Erbil,Healthcare,healthcare,36.1553013,44.0994304,,,partial,false,osm
Art Dent,,,https://www.artdent.dental/,,"238, Gulan 2",أربيل,Erbil,Healthcare,healthcare,36.1974671,44.0645306,,,partial,false,osm
Vega Studio Dental Lab,,,,Studiovega36@gmail.com,"238, Gulan 2",أربيل,Erbil,Healthcare,healthcare,36.197487,44.0643152,,,partial,false,osm
ناوەندەی ئاوات بۆ چارەسەری تیشکیی,Awat Radiation Oncology Center,,,,,Erbil,Erbil,Healthcare,healthcare,36.2197324,44.059529,,,partial,false,osm
