ID,Business Name,Arabic Name,English Name,Category,Subcategory,Governorate,City,Neighborhood,Phone 1,Phone 2,WhatsApp,Email 1,Website,Facebook,Instagram,TikTok,Telegram,Opening Hours,Status,Rating,Verification,Confidence
iraq_businesses_local_2026-04-05.csv_52,Barham Phone,,,shopping,shop,Sulaymaniyah,السليمانية,"HC4V+844, Sulaymaniyah 46001, HC4V+844, Sulaymaniyah 46001",07701464368,,,,https://www.facebook.com/barhamphone,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_53,گەراجی بەختیار حاجی عارف,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07707904448,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_54,موبايلي سه رده م,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07511578363,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_55,مكتب سردم,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07511578363,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_56,فرۆشگای کریشما (بەختیار حاجی عارف),,,shopping,shop,Sulaymaniyah,Sulaymaniyah,18 سابونکەران,09641904448,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_57,فرۆشگای ڕێژنە,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,22 Peramerd,07701934377,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_58,عیسی فۆن,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,22 Peramerd,07501117325,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_59,ڕەوەز فۆن,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,شةقامي كاوة,07701554833,,,,http://faecbook./rawazphone@gmail.com,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_60,موبايل ديار,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,22 Peramerd,07701522312,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_61,ViP Plus Center,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,22 پیرەمێرد,07717005445,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_62,موبايل ئەلەند,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,22 پیرەمێرد,07701574725,,,aland.phone199@gmail.com,https://instagram.com/aland__phone,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_63,Poshaky Alan,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,"HC6V+4H2, Sulaymaniyah 46001, HC6V+4H2, Sulaymaniyah",07701440204,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_64,Dr Phone,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07724165050,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_65,ماڵی هەژاران,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,"https://maps.google.com/?q=35.587772,45.389008",07501363001,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_66,Asda Market,,,shopping,shop,Sulaymaniyah,السليمانية,Sadaka- Opposite to Shahidan Park,07722140707,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_67,atw phone,,,shopping,shop,Sulaymaniyah,sulaymaniyah,"azadi, 30 Meter Road",07501832535,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_68,Mobile Rangala,,,shopping,shop,Sulaymaniyah,السليمانية,Azady - 30m Street near Khawnakan Residential,07702163235,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_69,Dyako Mobile,,,shopping,shop,Sulaymaniyah,السليمانية,Azady,07701496116,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_70,جام مخزن,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,60 Meter Road,07705497700,,,,https://www.jaamwater.com/,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_71,كاردين,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07501223298,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_72,بالەی ئەوروپیی قەیوان,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07705061696,,,mahmud200891@gmail.com,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_73,Rezhwan Phone,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07700012313,,,,https://rezhwan.net/,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_74,Amazon Mobile,,,shopping,shop,Sulaymaniyah,السليمانية,Raparin,07708637075,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_75,سندرلا 2,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07702261346,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_76,مارکێت گوڵستان,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07701412558,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_77,پێشانگای ڕێم,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,07736991561,07501554958,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_78,پێشانگای کاک مقداد,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07736991561,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_79,پێشانگای کاک مقداد,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07736991561,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_80,فزاع الملكي للعطور,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,Kirkuk-Slemani Road,07701772717,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_81,دارالتواضع,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,"1, Sulemany-Karkuk-Dukan Road",07701510717,,,info@daraltavazo.com,http://www.daraltavazo.com,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_82,تيليهوم,,,shopping,shop,Sulaymaniyah,سلێمانی,,07703589171,,,info@telehome.me,http://www.Telehome.me,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_83,M CENTER VIP,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,٣٩ جەمال عیرفان,07700390505,,,contact@mcentervip.com,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_84,مارکیتی میرستان,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07730718288,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_85,وه رشه ی به ختیاری بو چاکردنی سپلیت,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07708675278,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_86,نوروز فون,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07717267630,,,nawrozazad92@gmail.com,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_87,Apple Center,,,shopping,shop,Sulaymaniyah,سلێمانی,"113, Tawar Street",07711523837,,,,https://www.instagram.com/apple_cenetr?igsh=OTlldmUyZzU2ajZr,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_88,ياد فون,,,shopping,shop,Sulaymaniyah,سلێمانی,"07701539104, 119-68",07701539104,,,yadphone@yahoo.com,https://www.facebook.com/yadphone,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_89,Nahro Mobile,,,shopping,shop,Sulaymaniyah,السليمانية,Sarchinar- Shahidany Sarchinar,07734001010,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_90,ماڵی هەژاران,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,74 Sherko Bekas,+964750136001,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_91,Bawan Mobile,,,shopping,shop,Sulaymaniyah,السليمانية,Farmanbaran- Near Rahman Mosque,07701057777,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_92,شؤرومى بةختياري، جبال موبايل,,,shopping,shop,Sulaymaniyah,سلێمانی,,07512196353,,,,https://www.jibalmobile.com/,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_93,دراگۆن ڤەیپ,,,shopping,shop,Sulaymaniyah,سلێمانی,,07707632910,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_94,Ajeb Store,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,"48, 126-24",07700550660,,,info@ajebstore.com,http://www.ajebstore.com,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_95,Apple Show (Zargata),,,shopping,shop,Sulaymaniyah,السليمانية,Zargata- Near Zargata School,07704415454,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_96,لامو ميوزيك,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,104-69,07702162339,,,diare8@yahoo.com,https://lamomusic.com/,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_97,ميرفان,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07701204995,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_98,پۆشاکی دیاری,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,28 Koraw,07701349999,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_99,Bokan Luxe,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,26 Ashti,07731838496,,,,,https://www.facebook.com/profile.php?id=61560663492028,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_100,معرض كامران,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,Malik Mahmud Street,07716577000,,,suli@kamaranco.com,http://www.kamaranco.com,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_101,سيدني بيبي,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,Malik Mahmud Street,07703114443,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_102,فری پاوەر,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07511580123,,,sarkooahmed@gmail.com,https://m.facebook.com/solarkurdish0?mibextid=ZbWKwL,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_103,Italy Market (Etaly Market),,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07701525638,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_104,بەم لایت کۆمپانی,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,"22, شەقامی مەلیک مەحمود",07701520263,,,info@bamlight.com,https://www.bamlight.com/,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_105,مۆبایلی ئاوارە,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,120-3,07708629262,,,awara.920443@gmail.com,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_106,پۆشاک و بالەی ئایە,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07501062046,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_107,پۆشاکی خانمان,,,shopping,shop,Sulaymaniyah,سلێمانی,20 Saeed Kaban,07704082004,,,,https://m.facebook.com/SetreFashion/,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_108,كوين بيبي,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,112-15,07706663930,,,1993.rawa@gmail.com,https://www.instagram.com/queen_baby_sul.com,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_109,کوین بەیبی,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,112-15,07706663930,,,,https://www.instagram.com/queen_baby_sul,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_110,پاشافون,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,213-3,07708662247,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_111,07708662247,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,213-3,07708662247,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_112,Hawkartop,,,shopping,shop,Sulaymaniyah,suleimanyiah,30 Meter Road,07709201510,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_113,کوتاڵی ئیدریس,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,53 Alwand,07701473932,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_114,ماڵی زیرەک کۆمپانیای MOF Eng,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,Malik Mahmud Street,07709736141,,,mof.co.ceo@gmail.com,http://www.mof-eng.com,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_115,sewa gian,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,120-59,07511919383,,,yahyashex123@gmail.com,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_116,مارکێتی یەحیا,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,120-58,07511919383,,,yahyashex123@gmail.com,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_117,فەرش و کومباری ئەڤەن تاج,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,شەقامی مەلیک مەحمود,07701840004,,,,https://www.facebook.com/Avantaj.farsh.kumbar/,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_118,شوگەر فری,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07707719897,,,,https://www.facebook.com/Sugar.Free.Suly,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_119,Milan Mobile,,,shopping,shop,Sulaymaniyah,السليمانية,Kurdsat,07709587591,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_120,ئەندێشە,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,30 Daban,07701921519,,,peshawa.o.aziz@gmail.com,https://m.facebook.com/andesha-market-1463657646983428/,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_121,کامەرانی هەڕاج ۱,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,212-50,07501918600,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_122,مۆبایلی ڤانە,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,07700531761,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_123,پێشانگای وەستا لطیف بۆپێداویستی بیناسازی,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,مەلا داود,07507898688,,,komarllatif@gmail.com,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_124,Barham Phone,,,shopping,shop,Sulaymaniyah,السليمانية,"HC4V+844, Sulaymaniyah 46001, HC4V+844, Sulaymaniyah 46001",07701464368,,,,https://www.facebook.com/profile.php?id=100064196047243,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_125,Valan collection,,,shopping,shop,Sulaymaniyah,سلێمانی,39 Jamal Erfan,07726919292,,,,https://m.facebook.com/pg/ValanCollection,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_126,Adela Boutique,,,shopping,shop,Sulaymaniyah,سلێمانی,39 Jamal Erfan,07701830404,,,,https://www.instagram.com/adela.suli/,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_127,Ranj Market,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Bakrajo, Barambar Maktabi barda qaraman",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_128,سوپه رماركيتى به خشين,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_129,Marketi Kanasura,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Kanasura, nzik bazary kana sura",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_130,مارکیتی گاردینیا,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_131,دوکانی کاک جەماڵ,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_132,مارکێتی شاز,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,Bakrajo,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_133,ماركيت شوك,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,Bakrajo,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_134,parijan market,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_135,شارز,,,shopping,shop,Sulaymaniyah,السليمانيه,به كره جو نزيك باخه كه,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_136,شوك,,,shopping,shop,Sulaymaniyah,السليمانيه,بكره جو قريب باخه كه,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_137,توتو,,,shopping,shop,Sulaymaniyah,السليمانيه,بكره و القديم امتداد شارع جراج ماجدي مول(توتو),,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_138,Marketi Nano,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Bakrajo, nzik mzgawti Abubakry Sdiq",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_139,مارکێتی فەرهەنگ,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_140,marketi mama gull,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_141,مارکێتی مامە گوڵ,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_142,المدينة,,,shopping,shop,Sulaymaniyah,السليمانيه,الشارع الرئيسي من طريق ماجدي مول(المدينة),,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_143,نەخش و کوتاڵی ڕانیە,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,ڕێگای بەکرەجۆی تازە,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_144,بالما,,,shopping,shop,Sulaymaniyah,السليمانيه,به كره جو تازه مقابل المقابر,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_145,Marketi Vinos,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Bakrajo, nzik katb adli bakrajo",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_146,Marketi Malak,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, bakrajoy taza, nzik samunxanay zamo",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_147,قیوان شو,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,Bakrajo,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_148,سەنتەرى مرۆ نما,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_149,Barzy Center,,,shopping,shop,Sulaymaniyah,السليمانية,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_150,فرۆشگای چوارچرا,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_151,ادهم,,,shopping,shop,Sulaymaniyah,السليمانيه,اسفل مجمع جوارجرا نوى(ادهم),,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_152,Marketi Adham,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Chwarchray nwe",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_153,Mobile Danyar,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Chwarchra, barambar markazi chwarchra",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_154,Penjwen Phone,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Chwarchra, barambar markazi chwarchra",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_155,Marketi Baba Gull,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Chwarchra, barambar markazi chwarchra",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_156,Markety asna,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,Bakrajo-Awbara,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_157,King Market,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_158,محمد الكهربائي,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,شەقامی مەلیک مەحمود,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_159,کومپانیای شاره زور,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_160,سوق برهان,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,ناوچەی پیشەسازی,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_161,بلو ماركيت,,,shopping,shop,Sulaymaniyah,سلێمانی,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_162,سوبرمارکیت فیردوس,,,shopping,shop,Sulaymaniyah,سلێمانی,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_163,فردوس,,,shopping,shop,Sulaymaniyah,السليمانيه,رزكاري قبل جسر خسرو خال(فردوس),,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_164,ماركيتي دايم,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_165,مجمع شاري ماموستايان,,,shopping,shop,Sulaymaniyah,السليمانيه,خلف منطقة جالا الصناعية-(شاري ماموستايان),,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_166,لوبنان ستی,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_167,Marketi Drud,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, shex abas",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_168,دووکانی موحەمەد,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_169,Moliday qaratoghan,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_170,Marketi Xaki Baban,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Setwan, nzik mzgawti setwan",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_171,مارکێتی ئەژیر(گوڵی سوور),,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_172,Mini Marketi Zhyar w Muhammed,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Zerinok, nzik mzgawti siwail",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_173,Mini Marketi Darya,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Setwan, xwar mzgawti setwan",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_174,Mobile Rayan,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Setwan",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_175,مارکێتی میلەت,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,"00, 33 Shekh Salam",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_176,هەفتە بازاڕی کورد,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_177,كولي مينا,,,shopping,shop,Sulaymaniyah,السليمانيه,كاني با  مقابل مسجد خير خوازي,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_178,فاروق,,,shopping,shop,Sulaymaniyah,السليمانيه,جوار جرا  مقابل مجمع كورد سيتي,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_179,هه ناسه,,,shopping,shop,Sulaymaniyah,السليمانيه,جوارجرا مقابل مجمع كورد سيتي,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_180,فروشكاي سارال ٢ جوارجرا,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_181,Marketi UK,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Chwarchra, nzik groupi halabja",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_182,سۆپەر ماركێتی هاروون,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_183,گوڵی سەوسەن,,,shopping,shop,Sulaymaniyah,سلێمانی,چوارچرا,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_184,كولي سه وسن,,,shopping,shop,Sulaymaniyah,السليمانيه,جوار جرا الدوسايد الرئيسي كوي,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_185,هه رياد وله ياد,,,shopping,shop,Sulaymaniyah,السليمانيه,جوار جرا مقابل شاره واني,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_186,ده شتيا,,,shopping,shop,Sulaymaniyah,السليمانيه,جوار جرا  الدوسايد الرئيسي مقابل شاره واني,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_187,هارون,,,shopping,shop,Sulaymaniyah,السليمانيه,شارع 60 مقابل سيروان جروب ومنطقة جوار جرا,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_188,مارکێتی عادل و ڕێباز,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_189,مول - كارفور - السليمانية,,,shopping,shop,Sulaymaniyah,السليمانيه,فاملي مول السليمانيه,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_190,Marketi Rebaz,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Wluba, nzik maktabi razbar",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_191,هەرزان بازاڕی دیاری,,,shopping,shop,Sulaymaniyah,Sulaymaniyah,405-41,,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_192,Mini Marketi Sardam Show,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Sharawani, nzik mzgawti osman mala qadr",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_193,Marketi Ara,,,shopping,shop,Sulaymaniyah,السليمانية,"Al-Sulaymaniyah, Sharawani, nzik Family Mall",,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-05.csv_194,سوپەرمارکێتی عەتا,,,shopping,shop,Sulaymaniyah,سلێمانی,,,,,,,,,,,,active,,unverified,
