ID,Business Name,Arabic Name,English Name,Category,Subcategory,Governorate,City,Neighborhood,Phone 1,Phone 2,WhatsApp,Email 1,Website,Facebook,Instagram,TikTok,Telegram,Opening Hours,Status,Rating,Verification,Confidence
72,???? ?????? ?????? ???? ??????? ???????,,,electronics,,Baghdad,Baghdad,,07708886661,,,,,,,,,,active,,unverified,
iraq_businesses_local_2026-04-02 (1).csv_0,فندق التاج,,,Hotel,hotel,Baghdad,Baghdad,,07717777664,,,,http://www.thetajhotel.com,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_1,فندق المهاجر,,,Hotel,hotel,Baghdad,Baghdad,62 St.,07709744440,,,almuhajir.hotel@gmaill.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_2,المدائن الخالصة,,,Hotel,hotel,Baghdad,Baghdad,شارع الأميرات,07719722087,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_3,Yasmin hotel,,,Hotel,hotel,Baghdad,Baghdad,"20, شارع المتحف",07733911015,,,h51038464@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_4,اليآسمين,,,Hotel,hotel,Baghdad,Baghdad,"2, شارع المتحف",07733911015,,,h51038464@gmail.com,http://h51038464@gmail.com,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_5,فندق اليآسمين Yasmin hotel,,,Hotel,hotel,Baghdad,Baghdad,"20, شارع المتحف",07733911015,,,h51038464@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_6,فندق الدار البيضاء,,,Hotel,hotel,Baghdad,Baghdad,,07711324043,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_7,شقق زهرة الخليج السياحي,,,Hotel,hotel,Baghdad,Baghdad,بغداد السعدون,07809142391,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_8,فندق الراية,,,Hotel,hotel,Baghdad,Baghdad,"07711540433, بغداد السعدون",07711540433,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_9,فندق قصر نينوى,,,Hotel,hotel,Baghdad,Baghdad,شارع السعدون,07733331572,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_10,فندق رويال كاردين,,,Hotel,hotel,Baghdad,Baghdad,"07722622651, شارع السعدون",07722622651,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_11,فندق سيڤان,,,Hotel,hotel,Baghdad,Baghdad,,07702532669,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_12,فندق شناشيل,,,Hotel,hotel,Baghdad,Baghdad,"4, Al-Nidhal St.",07813666666,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_13,فندق مينا روز;مينا روز,,,Hotel,hotel,Baghdad,Baghdad,شارع المشجر,07700015023,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_14,فندق عسل,,,Hotel,hotel,Baghdad,بغداد,قرب محطة وقود السعدون,07721461888,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_15,فندق عسل,,,Hotel,hotel,Baghdad,Baghdad,"07721461888, شارع السعدون",07721461888,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_17,فندق اليسر,,,Hotel,hotel,Baghdad,Baghdad,,07716128390,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_18,بيت حيدر الدراجي ابوعلي قطاع صفر,,,Hotel,hotel,Baghdad,Baghdad,"0, 521-3",07712017531,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_19,فندق جنة الحسين,,,Hotel,hotel,Baghdad,Baghdad,شارع باب المراد,07708881759,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_20,فندق الحطيم,,,Hotel,hotel,Baghdad,Baghdad,شارع باب المراد,07806636357,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_21,فندق السبط,,,Hotel,hotel,Baghdad,Baghdad,شارع باب المراد,07800553515,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02 (1).csv_22,فندق قلب العالم,,,Hotel,hotel,Baghdad,Baghdad,,07733330690,,,,,https://www.facebook.com/profile.php?id=61556073369551,https://www.instagram.com/worldheartmall_hotel/?hl=ar,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_0,abdulrahman 3yada,,,Healthcare,healthcare,Erbil,Erbil,ڕێگای کۆنی کەرکووک,07504751456,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_1,دەرمانخانەی جەرجیر,,,Healthcare,healthcare,Erbil,هەولێر,,07504699586,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_2,رسکین,,,Healthcare,healthcare,Erbil,Erbil,dwside shadi,07507461910,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_3,"PAKY HOSPITAL | نەخۆشخانەی پاکی",,,Healthcare,healthcare,Erbil,أربيل,شەقامی نەورۆز,07509950007,,,,https://www.Pakyhospital.com,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_4,دەرمانخانەی ژێنەر,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی زوورگەزراو, قضاء أربيل",07504626776,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_5,دکتۆر شێروان رەحمان سولەیمان,,,Healthcare,healthcare,Erbil,Erbil,"1, 209/10",07502027383,,,drsherwanshal@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_6,الدكتورة اريانا خالص,,,Healthcare,healthcare,Erbil,هەولێر,"شارع القاضي غازي, شارۆچکەی ناوەندی هەولێر",07502008001,,,,http://proximalclinics.com,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_7,عيادة تجميل,,,Healthcare,healthcare,Erbil,Erbil,,07512121952,,,laser.clinic.erbil@hotmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_8,دەرمانخانەی دەلانی زانکۆ,,,Healthcare,healthcare,Erbil,Erbil,شەقامی پێشەوا قازی,07506254008,,,info@dalany.net,https://www.dalany.net/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_9,دکتۆر عبدالصبور احمد حسێن,,,Healthcare,healthcare,Erbil,Erbil,,07503153919,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_10,عيادة الدكتور نبز يونس,,,Healthcare,healthcare,Erbil,أربيل,"Ashal Street, قضاء أربيل",07502006868,,,info@meerpt.com,http://www.drnabaz.com,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_11,ناوەندەی ئەمریکایی بۆ چاو و تۆڕی چاو,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی سوڵتان موزەفەر, قضاء أربيل",07500177678,,,,http://Info@aerc-Erbil.com,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_12,دەرمانخانەی سیگما,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی ئیسکان, قضاء أربيل",07503890532,,,talibpharma@yahoo.com,,https://www.facebook.com/sigmapharmacy,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_13,مدخر ادوية بناز,,,Healthcare,healthcare,Erbil,Erbil,,07508401654,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_14,نۆرینگەی د. قانیعە,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی جەمال حەیدەری, قضاء أربيل",07501366094,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_15,سەرکەوت خۆشناو,,,Healthcare,healthcare,Erbil,أربيل,"PAR Hospital Street, قضاء أربيل",07507483830,,,,,https://www.facebook.com/Dr.Sarkawt.Khoshnaw.Oncologist.Erbil.Kurdistan,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_16,علی حسین بکر,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07504619073,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_17,صيدلية رةوةز,,,Healthcare,healthcare,Erbil,Erbil,"185/4/218, 225-35",07509659141,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_18,هاوكار عبدالله كاك أحمد,,,Healthcare,healthcare,Erbil,Erbil,طريق أربيل-كوي سنجق,07504733522,,,,https://m.facebook.com/Hawkar.A.KakAhmed.ped.surg.andurology/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_19,فریاکەوتنی خێرا 122,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07503802007,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_20,Swedish Rehab Center 2,,,Healthcare,healthcare,Erbil,Erbil,طريق ٤٠ متر,07501908804,,,swerehcen@gmail.com,https://swerehcen.business.site/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_21,د محمد حسين العبيدي,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07507227500,,,alobaidimohammed2014@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_22,د. رێبەر ناظم,,,Healthcare,healthcare,Erbil,Erbil,32 park,07504536719,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_23,فيولا فارما,,,Healthcare,healthcare,Erbil,أربيل,"MRF 5 towers, قضاء أربيل",07503003008,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_24,ئۆرکا مید کەیر,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07504261818,,,info@orca-medicare.com,http://orca-midecarr.com,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_25,الدكتور وليد سرحان,,,Healthcare,healthcare,Erbil,Erbil,,07750722747,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_26,BU Clinics,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی دانیاڵ قەساب, قضاء أربيل",07506190619,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_27,شوقي غزالة,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07507671125,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_28,دايت نيوترشن,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی سامی شۆڕش, قضاء أربيل",07503701987,,,,https://www.dietnutrition.life/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_29,دايت نيوترشن,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی سامی شۆڕش, قضاء أربيل",07503701987,,,,https://www.dietnutrition.life/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_30,دەرمانخانەی سیما,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07509039494,,,,,https://www.facebook.com/pharmacy.sana,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_31,ئومێد کەریم,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07503190080,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_32,سرود نزار جرجیس,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07511332879,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_33,کۆمپانیای ( ئەڤێڵ ) .,,,Healthcare,healthcare,Erbil,أربيل,"12, Pizishkan Street, قضاء أربيل",07503257370,,,availfordrugs@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_34,عيادة دكتور ظاهر طاهر گه ردي,,,Healthcare,healthcare,Erbil,أربيل,"Salahaddin, قضاء أربيل",07501842202,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_35,دکتۆر هەرمان صابر نانەکەلی,,,Healthcare,healthcare,Erbil,أربيل,"Pizishkan Street, قضاء أربيل",07503577951,,,harman.saber@gmail.com,http://www.facebook.com/DrHarmanClinic,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_36,دکتۆر ھاوکار عبداللە کاک ئەحمەد,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07504733255,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_37,دكتۆرە باران کەمال بەرزنجی,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07503948600,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_38,د. عەبدولخالق ئەمین,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07504011825,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_39,هيمن صابر شواني,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی ئەیوبی, قضاء أربيل",07508254993,,,heminshwanient@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_40,دکتور بهجت توفیق خوشناو,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07507023407,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_41,دکتۆر فەیسەڵ,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07507901300,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_42,د. حسین ابراهیم طه رواندزی/جراح استشاري,,,Healthcare,healthcare,Erbil,أربيل,"25, قضاء أربيل",07508171532,,,husen.i.taha@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_43,صيدلية زينب,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07503452993,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_44,مذخر كةز,,,Healthcare,healthcare,Erbil,أربيل,"قرب شارع الاطباء, قضاء أربيل",07504521875,,,gazdrugstory@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_45,کۆمپانیای ژیریا بۆ بارزگانی دەرمان,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07501183355,,,info@zhyria.com,http://www.zhyria.com,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_46,د.عبدالكريم القطان .جراح الاعصاب,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی سەلاحەددین, قضاء أربيل",07502160964,,,dr1kattan@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_47,مختبر هاى لاب,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07507320332,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_48,دكتور محمد الخطيب,,,Healthcare,healthcare,Erbil,أربيل,"107-11, قضاء أربيل",07504258880,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_49,دکتورە الاء,,,Healthcare,healthcare,Erbil,Erbil,شەقامی پزیشکان,07503264595,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_50,صيدلية فارميدينت,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی ئاراس, قضاء أربيل",07507938185,,,pharmadentpharmacy@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_51,صيدلية شورش فارما - طريق شقلاوة (بجانب باب الحارة ٢),,,Healthcare,healthcare,Erbil,Erbil,Shaqlawa Road,07506225200,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_52,دكتور دلوفان لفحص سونار - درجة اولى,,,Healthcare,healthcare,Erbil,Erbil,,07503222329,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_53,سەنتەری جیهانی بۆ تۆری چاو,,,Healthcare,healthcare,Erbil,Erbil,,07505882299,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_54,د. هەڵگورد فەتحوڵڵا,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی نافع یونس, قضاء أربيل",07505401690,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_55,نۆرینگەی دکتۆر یادگار شوانی,,,Healthcare,healthcare,Erbil,هەولێر,"شەقامی نافع یونس, شارۆچکەی ناوەندیی هەولێر",07505671920,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_56,دەرمانخانەی کارزان,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی نافع یونس, قضاء أربيل",07510579438,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_57,د.بيان فاروق حسين البرزنجی,,,Healthcare,healthcare,Erbil,Erbil,طريق أربيل-كوي سنجق,07509608550,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_58,کۆمەڵگای پزیشکی کینگ,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی نافع یونس, قضاء أربيل",07510300704,,,king.laboratory123@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_59,د. ئیحسان موحەمەد عەلی,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی نافع یونس, قضاء أربيل",07511295622,,,irawa2002@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_60,نۆرینگەی دکتۆر ئەژی ڕواندزی,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی نافع یونس, قضاء أربيل",07504186061,,,azhy1978@gmail.com,https://surgical-center-59.business.site/?m=true,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_61,مختبر هيمن(تاقیگه ی هیمن),,,Healthcare,healthcare,Erbil,Erbil,,07504611863,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_62,SKY Physiotherapy Clinic,,,Healthcare,healthcare,Erbil,Erbil,شەقامی نافع یونس,07505175050,,,skyphysiotherapy12@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_63,نۆرینگەی فارس,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی دار و ئاسن, قضاء أربيل",07504810636,,,farsshorsh@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_64,دەرمانخانەی موحەمەد فارس,,,Healthcare,healthcare,Erbil,أربيل,"217/6, شەقامی دار و ئاسن, قضاء أربيل",07503315282,,,mahamad.fh98@yahoo.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_65,نەخۆشخانەی مێدیکاڵ هێڵپ,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پیرمام, قضاء أربيل",07504813200,,,medicalhelphospital@gmail.com,http://www.medicalhelphospital.net,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_66,کۆمەڵگای پزیشکی ماستەر,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی نافع یونس, قضاء أربيل",07716622115,,,dr.muzahem@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_67,دكتور رائيد عةبدولله حاجى,,,Healthcare,healthcare,Erbil,Erbil,"07512089582, 40 Meter Road",07512089582,,,dr.raidhagy.rh@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_68,Al Tabib Pharmacy,,,Healthcare,healthcare,Erbil,أربيل,"40 Meter Road, قضاء أربيل",07505173003,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_69,دەرمانخانەی دوان,,,Healthcare,healthcare,Erbil,أربيل,"Dar u Asn Street, قضاء أربيل",07504485965,,,beyar.kamal@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_70,نەخۆشخانەی مەریەمانە,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی کانی, قضاء أربيل",07514554141,,,info@maryamanahospital.com,https://maryamanahospital.com/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_71,Asst Prof Dr Abdulkadr Alany Clinic,,,Healthcare,healthcare,Erbil,أربيل,"Best Med Tower, قضاء أربيل",07507135662,,,,https://linktr.ee/dralany,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_72,WeCare لطب الاسنان,,,Healthcare,healthcare,Erbil,أربيل,"erbil, ankawa, قضاء أربيل",07507174461,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_73,Lausanne Medical and Beauty Center,,,Healthcare,healthcare,Erbil,أربيل,"Shlama Street, Ankawa, قضاء أربيل",07504460149,,,,https://www.facebook.com/lausanne.center.medical.erbil/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_74,عیادەی پزیشکی د.مروان,,,Healthcare,healthcare,Erbil,هەولێر,"دارەتوو شەقامی پزیشکان, شارۆچکەی ناوەندیی هەولێر",07504656994,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_75,نۆرینگەی پزیشکی د.تاڵب و د. فارس,,,Healthcare,healthcare,Erbil,هەولێر,جووت سایدی دارەتوو,07504888562,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_76,نۆڕینگەی پزیشکی,,,Healthcare,healthcare,Erbil,هەولێر,شارۆچکەی ناوەندیی هەولێر,07504777669,,,aa3971535@gmail.com,https://www.facebook.com/MedicalClinic1/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_77,دەرمانخانەی گوڵی ڕۆشنبیری,,,Healthcare,healthcare,Erbil,هەولێر,شارۆچکەی هەولێر,07503271510,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_78,نۆرینگەی پزیشک بەیار عەبدوڵا,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی نەمامگە, قضاء أربيل",07501124339,,,bayar.1986@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_79,مستشفى فاليا,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی ١٢٠ مەتری, قضاء أربيل",07514747432,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_80,مجمع الطبية ريكاي فرمانبران,,,Healthcare,healthcare,Erbil,Erbil,فەرمانبەران 2,07511474219,,,regay.farmanbaran@gmail.com,https://regayfarmanbaran.business.site/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_81,Erbil express,,,Healthcare,healthcare,Erbil,Erbil,,07504430403,,,,http://www.facebook.com/erbill.express,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_82,ياريدەدەری پزیشکی رئگە پئ دراو (هاوکار فاروق),,,Healthcare,healthcare,Erbil,أربيل,"شەقامی ئایشە گوڵ, قضاء أربيل",07505252569,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_83,مجمع المها الطبي,,,Healthcare,healthcare,Erbil,Erbil,,07505594847,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_84,نۆرینگەی پزیشکی دکتۆر پشتیوان هاشم بەزاز,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پێشەوا قازی, قضاء أربيل",07503917959,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_85,دكتور فراس عبدالله,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07503104881,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_86,نۆرینگەی پزیشکی فکتۆر فریاس عەبدوڵڵا,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پێشەوا قازی, قضاء أربيل",07503104881,,,firasabdulla@yahoo.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_87,صيدلية دلاني رزگاری,,,Healthcare,healthcare,Erbil,Erbil,شەقامی پێشەوا قازی,07506364008,,,info@dalany.net,https://www.dalany.net/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_88,دەرمانخانەی هەفاڵان,,,Healthcare,healthcare,Erbil,Erbil,شه قامى قه بانى زرار,07503691064,,,thealdara@yahoo.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_89,دەروازەی حسارۆک,,,Healthcare,healthcare,Erbil,Erbil,,07504300115,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_90,باغی حسارۆک,,,Healthcare,healthcare,Erbil,Erbil,,07507343442,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_91,دەرمانخانە,,,Healthcare,healthcare,Erbil,Erbil,,07503264547,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_92,محمد أنور,,,Healthcare,healthcare,Erbil,هەولێر,New Binaslawa Rd,07503304201,,,romeojuleit2017@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_93,نەخۆشخانەی نێودەوڵەتی ژین,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی کۆیە, قضاء أربيل",07504460096,,,infi@zheen-hospital.com,https://www.zheen-hospital.com/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_94,اي سيف,,,Healthcare,healthcare,Erbil,Erbil,"1, شەقامی کۆیە",07514460403,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_95,دەرمانخانەی باغی ڕێحانە,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی ئەختەری شاعیر, قضاء أربيل",07514484866,,,hershxave@yahoo.com,https://www.facebook.com/BaghiRaihanpharmacy/,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_96,صيدلية روناكى سروران,,,Healthcare,healthcare,Erbil,Erbil,شەقامی کۆیە,07501008840,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_97,دەرمانخانەی بەناز,,,Healthcare,healthcare,Erbil,أربيل,"327-60, قضاء أربيل",07508238093,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_98,باغي ريحان,,,Healthcare,healthcare,Erbil,أربيل,"53V3+2C Erbil, شەقامی ئەختەری شاعیر, قضاء أربيل",07514484866,,,hershxave@yahoo.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_99,نۆرینگەی ددانی هەلا,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",07508585140,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_100,دەرمانخانەی سەروەران,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",07504627776,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_101,سمایل زۆن,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی کۆیە, قضاء أربيل",07514200008,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_102,صیدلیة سەرا,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی کۆیە, قضاء أربيل",07508399191,,,baghiserapharmacy@gmail.com,https://www.facebook.com/Pharmacy.Baghi.sera?mibextid=LQQJ4d,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_103,صيدلية سروران,,,Healthcare,healthcare,Erbil,Erbil,"2, شەقامی کۆیە",07502001617,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_104,Vega Studio Dental Lab,,,Healthcare,healthcare,Erbil,أربيل,"159, Gulan",07512405455,,,studiovega36@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_105,نەخۆشخانەی ئارژین,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پێشەوا قازی, قضاء أربيل",07501044646,,,,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_106,دةرمانخانةي قبس,,,Healthcare,healthcare,Erbil,أربيل,"hawleri nwe, قضاء أربيل",07510616757,,,zryan.kurdish@gmail.com,,,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_107,"Dr. Aram Bakhtiar - Specialist Heart & Vascular Surgeon | د. آرام بختيار - جراح اخصائي القلب والصدر والأوعية الدموية",,,Healthcare,healthcare,Erbil,Erbil,"CMC Hospital, Second Floor, Koay Road",07726301616,,,,https://draram.com,https://www.facebook.com/dr.arambakhtiar/,,,,,active,,false,
iraq_businesses_local_2026-04-02.csv_108,صيدلية دكتورة ندى,,,Healthcare,healthcare,Erbil,Erbil,لاوان سیتی,07503110196,,,,,,,,,,active,,false,
